review_rank,source_index,date,model_partition,pca_reconstruction_error,anomaly_score_ratio,is_final_pca_anomaly,anomaly_score_margin,anomaly_score_excess_pct,anomaly_direction,anomaly_severity,track_id,artist,country,streams,position,severity_rank,is_high_priority_review,priority_score
117,2570469,2020-07-23,Validation,0.6278415322303772,6.5966216375083455,True,0.5326653091982004,559.6621637508346,Negative,Extreme,3sHPvvBwEDwg5kaDoIMy87,['SNIK'],gr,26425,115,4,True,19.789864912525037
118,4228774,2020-07-23,Validation,0.6228567361831665,6.544247253566618,True,0.5276805131509897,554.4247253566618,Negative,Extreme,6Lzhgx9O8YFJvkkoNY9S9r,['SNIK'],gr,62191,37,4,True,19.632741760699854
119,2963438,2015-07-30,Training,0.6201633810997009,6.515948640765446,True,0.5249871580675242,551.5948640765446,Negative,Extreme,4WjH9Bzt3kx7z8kl0awxh4,"['Major Lazer', 'MØ', 'DJ Snake']",bo,7415,1,4,True,19.54784592229634
120,1164983,2022-09-08,Test,0.6181842258364268,6.495154001093677,True,0.5230080028042501,549.5154001093676,Negative,Extreme,1sbNEFiURUYfy024cJX8JG,['Feid'],ve,62560,26,4,True,19.48546200328103
121,2575909,2022-08-18,Test,0.6177405204353479,6.490492065717979,True,0.5225642974031711,549.0492065717979,Positive,Extreme,3sqrvkNC6IPTIXvvbx9Arw,['Taylor Swift'],sg,99763,37,4,True,19.471476197153937
122,1468243,2021-02-25,Validation,0.6152474284172058,6.46429758206738,True,0.520071205385029,546.429758206738,Negative,Extreme,2GOnF9OwX7CSCHzinCr3VY,"['Light', 'Hawk']",gr,73267,16,4,True,19.39289274620214
123,1769334,2022-03-17,Test,0.6119149653043042,6.429283972504675,True,0.5167387422721275,542.9283972504675,Negative,Extreme,2hawmeQUQ9Rou71QGou6Bb,['SNIK'],gr,72101,54,4,True,19.287851917514026
124,4218446,2020-07-23,Validation,0.6114699244499207,6.424608005753682,True,0.5162937014177439,542.4608005753682,Negative,Extreme,6KdACBLgLbJbAMe9wtUFlV,"['SNIK', 'Capo Plaza']",gr,62680,36,4,True,19.273824017261045
125,3492261,2022-03-24,Test,0.6114181027366306,6.424063524037145,True,0.5162418797044538,542.4063524037144,Negative,Extreme,5KawlOMHjWeUjQtnuRs22c,"['BTS', 'Halsey']",vn,60756,103,4,True,19.272190572111434
126,3284422,2022-03-17,Test,0.6073496453666449,6.381316950992213,True,0.5121734223344682,538.1316950992212,Negative,Extreme,4zk4Q1nwAC0zB2maZ2zyW9,"['SNIK', 'Marseaux']",gr,169469,11,4,True,19.143950852976637
127,2023966,2021-07-15,Test,0.6071405065990615,6.379119566383741,True,0.5119642835668847,537.9119566383741,Negative,Extreme,34uOIsoy6ETS2sxOTWBRDF,"['Đen', 'MTV Band']",vn,133629,21,4,True,19.13735869915122
128,2354667,2022-06-30,Test,0.6071238438137387,6.378944493400259,True,0.511947620781562,537.8944493400259,Negative,Extreme,3ZLDKjQ2U71YZ1gwrTb693,"['Mad Clip', 'Skive']",gr,51924,159,4,True,19.136833480200778
129,4653029,2021-02-18,Validation,0.6033225059509277,6.339004498497059,True,0.508146282918751,533.9004498497059,Negative,Extreme,6tGl1mj5CyoB1hUtOKyhkQ,"['Light', 'Hawk']",gr,178072,2,4,True,19.017013495491177
130,4200724,2022-08-18,Test,0.5986512629381765,6.289924561681621,True,0.5034750399059997,528.9924561681621,Negative,Extreme,6JIC3hbC28JZKZ8AlAqX8h,"['Elton John', 'Dua Lipa', 'PNAU']",lv,17325,14,4,True,18.869773685044862
131,47270,2019-11-21,Validation,0.5984191298484802,6.287485579735281,True,0.5032429068163035,528.7485579735281,Negative,Extreme,04TshWXkhV1qkqHzf31Hn6,['Kenshi Yonezu'],tw,41858,164,4,True,18.862456739205843
132,3191790,2019-11-21,Validation,0.5984191298484802,6.287485579735281,True,0.5032429068163035,528.7485579735281,Negative,Extreme,4rvtqOGyTPZJwWtVTNdZbu,['Kenshi Yonezu'],tw,41858,164,4,True,18.862456739205843
133,2434008,2022-08-18,Test,0.5973083699302126,6.275815018718251,True,0.5021321468980359,527.581501871825,Negative,Extreme,3ewJNxY8tVHvX94CAUtg89,['Only Monday'],th,307540,25,4,True,18.82744505615475
134,3291447,2021-05-06,Validation,0.593795895576477,6.23891006239793,True,0.4986196725443003,523.891006239793,Negative,Extreme,50iU0bs4PSep1rxk9RkpqF,['ElGrandeToto'],ma,15321,120,4,True,18.71673018719379
135,2963437,2015-07-23,Training,0.5903946161270142,6.203173411571672,True,0.4952183930948374,520.3173411571672,Positive,Extreme,4WjH9Bzt3kx7z8kl0awxh4,"['Major Lazer', 'MØ', 'DJ Snake']",bo,13002,1,4,True,18.609520234715017
136,2966665,2015-07-02,Training,0.588735044002533,6.1857365762822525,True,0.4935588209703562,518.5736576282252,Negative,Extreme,4WjH9Bzt3kx7z8kl0awxh4,"['Major Lazer', 'MØ', 'DJ Snake']",mt,9739,1,4,True,18.557209728846757
137,2935744,2020-07-23,Validation,0.5861600041389465,6.158681080891183,True,0.49098378110676977,515.8681080891183,Negative,Extreme,4UG6A9OHIaRnHgj3nBCE09,['SNIK'],gr,21087,156,4,True,18.476043242673548
138,1219286,2016-08-11,Training,0.5814843773841858,6.109555084861901,True,0.486308154352009,510.95550848619007,Negative,Extreme,1xznGGDReH1oQq0xzbwXa3,"['Drake', 'Wizkid', 'Kyla']",ad,1159,2,4,True,18.3286652545857
139,1158011,2015-07-16,Training,0.5805373787879944,6.099605135536099,True,0.4853611557558176,509.9605135536099,Negative,Extreme,1sNSG13fsK6KPKKNIQXXrh,"['DJ Snake', 'AlunaGeorge']",hk,9163,23,4,True,18.2988154066083
140,4069960,2015-09-10,Training,0.5780792236328125,6.073777727420199,True,0.48290300060063573,507.37777274201994,Negative,Extreme,69uKYDeTWn1wFssqP6OZjb,['Luan Santana'],br,142327,58,4,True,18.221333182260597
141,3450260,2021-07-29,Test,0.5730841113920966,6.021294953029928,True,0.4779078883599198,502.1294953029928,Negative,Extreme,5Gk1WhWoRgy9feTvLT9RWK,['Light'],gr,87843,36,4,True,18.063884859089782
142,1164894,2022-08-18,Test,0.5686133030322056,5.974320948205429,True,0.4734370800000288,497.43209482054294,Positive,Extreme,1sbNEFiURUYfy024cJX8JG,['Feid'],sv,47967,58,4,True,17.922962844616286
143,1844657,2019-05-30,Training,0.5667835474014282,5.955096024453636,True,0.47160732436925146,495.50960244536356,Negative,Extreme,2qG5sZ7Si6sdK74qLxedYM,"['ROSALÍA', 'J Balvin', 'El Guincho']",es,2008688,4,4,True,17.865288073360908
144,617043,2020-07-23,Validation,0.5656176805496216,5.942846464483048,True,0.4704414575174448,494.2846464483048,Negative,Extreme,0wOsbCajTcYcXy4fpUlPIC,['SNIK'],gr,66582,30,4,True,17.828539393449145
145,3274892,2019-08-22,Validation,0.560156524181366,5.885467045608554,True,0.4649803011491892,488.54670456085535,Positive,Extreme,4ycKgmGOtvuJZVPyvBpVVU,['JVG'],fi,217828,9,4,True,17.65640113682566
146,4619570,2015-07-02,Training,0.5590150952339172,5.873474250443075,True,0.46383887220174047,487.3474250443075,Negative,Extreme,6qC8Jj1XOxknPm8N7EbzKX,['Jessie J'],tw,73202,3,4,True,17.620422751329226
147,333071,2021-02-25,Validation,0.5589510798454285,5.872801651904813,True,0.4637748568132517,487.2801651904813,Negative,Extreme,0Vo6x7xCIqQlnm2XbLZ6mF,"['Light', 'Hawk']",gr,113295,4,4,True,17.61840495571444
148,3793359,2022-03-17,Test,0.5585731518206245,5.868830827966189,True,0.46339692878844774,486.8830827966189,Negative,Extreme,5kkfi60K9OQkXtn3Q6XNHD,['SNIK'],gr,130179,19,4,True,17.606492483898567
149,4201499,2022-08-18,Test,0.5583307605818795,5.866284065434301,True,0.4631545375497027,486.6284065434301,Negative,Extreme,6JIC3hbC28JZKZ8AlAqX8h,"['Elton John', 'Dua Lipa', 'PNAU']",pl,302534,86,4,True,17.598852196302904
150,579406,2021-02-25,Validation,0.5582162737846375,5.865081172594108,True,0.4630400507524607,486.50811725941077,Negative,Extreme,0tWjoH3ZHahEJgfNbOU0zU,"['Light', 'Hawk']",gr,54358,35,4,True,17.595243517782322
151,4197910,2022-08-18,Test,0.5569507041955521,5.8517840533266465,True,0.4617744811633754,485.1784053326646,Positive,Extreme,6JIC3hbC28JZKZ8AlAqX8h,"['Elton John', 'Dua Lipa', 'PNAU']",ar,412032,91,4,True,17.55535215997994
152,3205611,2019-04-11,Training,0.5524937510490417,5.804955622816186,True,0.457317528016865,480.49556228161856,Negative,Extreme,4szQkW1CDHqbRZGltXJdd3,['Mahmood'],it,1609113,8,4,True,17.414866868448556
153,4381436,2022-06-30,Test,0.5519158617446492,5.798883840537148,True,0.4567396387124725,479.88838405371484,Negative,Extreme,6YWBMAu8EGTp4a27pKUSQf,"['Mad Clip', 'Skive', 'Justodd Beats']",gr,51575,163,4,True,17.396651521611446
154,2966666,2015-07-09,Training,0.5481649041175842,5.759473181996969,True,0.45298868108540746,475.94731819969695,Negative,Extreme,4WjH9Bzt3kx7z8kl0awxh4,"['Major Lazer', 'MØ', 'DJ Snake']",mt,6430,1,4,True,17.278419545990907
155,4199803,2022-08-18,Test,0.5467614438112238,5.744727268977434,True,0.45158522077904706,474.4727268977434,Negative,Extreme,6JIC3hbC28JZKZ8AlAqX8h,"['Elton John', 'Dua Lipa', 'PNAU']",gr,64918,101,4,True,17.234181806932302
156,3984815,2022-06-30,Test,0.5434351706425433,5.709778696080651,True,0.44825894761036655,470.9778696080651,Negative,Extreme,61BaxNqs8df4B4Vtndb9DE,"['Mad Clip', 'Light', 'Skive']",gr,479542,5,4,True,17.129336088241953
157,3045823,2015-07-16,Training,0.5432337522506714,5.707662428115238,True,0.4480575292184946,470.76624281152385,Negative,Extreme,4fTHdMTq0Znl3djLI1Typn,"['OMI', 'Felix Jaehn']",mt,3881,2,4,True,17.122987284345715
158,1164982,2022-09-01,Test,0.5429644929757654,5.704833367806605,True,0.44778826994358867,470.4833367806605,Positive,Extreme,1sbNEFiURUYfy024cJX8JG,['Feid'],ve,63745,25,4,True,17.114500103419815
159,3382688,2016-07-14,Training,0.5429350137710571,5.704523634936681,True,0.44775879073888036,470.4523634936681,Negative,Extreme,59YDuvEyFGZaId3dyFu8RN,['Justs Sirmais'],lt,1919,176,4,True,17.113570904810043
160,4078300,2021-07-22,Test,0.5397733466206518,5.671304548806982,True,0.44459712358847503,467.1304548806982,Negative,Extreme,6A8B1kJ9ZNHbl2uFPN6Wtm,['Blind Channel'],lt,9662,95,4,True,17.013913646420946
161,931423,2019-05-02,Training,0.5393700003623962,5.66706665991619,True,0.4441937773302195,466.70666599161905,Negative,Extreme,1WSGTYKLEpKfNQYYW5Oymt,"['benny blanco', 'Selena Gomez', 'J Balvin', 'Tainy']",in,117055,31,4,True,17.00119997974857
162,1434358,2022-06-30,Test,0.5392422872214584,5.665724800186217,True,0.44406606418928163,466.57248001862166,Negative,Extreme,2EmlqPUo3Dm6ELDVZSanLz,"['Mad Clip', 'FLY LO']",gr,56682,140,4,True,16.99717440055865
163,4446753,2015-07-09,Training,0.5381333827972412,5.65407373452203,True,0.44295715976506445,465.40737345220305,Positive,Extreme,6duMPgTahOTUu2zMMqcpQM,"['Jeremih', 'Flo Rida']",sg,1765,223,4,True,16.96222120356609
164,2754103,2015-09-10,Training,0.536581814289093,5.637771674420069,True,0.44140559125691625,463.7771674420069,Positive,Extreme,49zD0wr2S3d0lZPib0K4e1,['Future'],ca,39907,145,4,True,16.913315023260207
165,4201222,2022-08-18,Test,0.5351204687622433,5.6224175714698434,True,0.4399442457300665,462.24175714698436,Negative,Extreme,6JIC3hbC28JZKZ8AlAqX8h,"['Elton John', 'Dua Lipa', 'PNAU']",nz,131510,13,4,True,16.86725271440953
166,3527767,2015-09-10,Training,0.528451144695282,5.55234414499329,True,0.4332749216631052,455.234414499329,Negative,Extreme,5Nbe9vDQ1YJdreVIlhZEpP,"['Sam Smith', 'John Legend']",nz,13373,187,4,True,16.657032434979868
167,200354,2018-11-15,Training,0.5282778739929199,5.550523619899502,True,0.43310165096074316,455.05236198995016,Positive,Extreme,0IpMEZdKu7FB5KOpNEg8x3,['Ten2Five'],id,121640,182,4,True,16.651570859698506
168,4154513,2015-09-10,Training,0.5253766775131226,5.5200412537436545,True,0.4302004544809458,452.00412537436546,Positive,Extreme,6GRDI9suQHikFP6euIXnpq,['Family of the Year'],hk,8991,120,4,True,16.56012376123096
169,4810355,2021-07-22,Test,0.5241774741496333,5.507441432850533,True,0.4290012511174566,450.7441432850533,Negative,Extreme,776AftMmFFAWUIEAb3lHhw,['Måneskin'],fi,318625,6,4,True,16.5223242985516
170,3527768,2015-09-17,Training,0.5241279006004333,5.506920572202562,True,0.4289516775682566,450.6920572202562,Negative,Extreme,5Nbe9vDQ1YJdreVIlhZEpP,"['Sam Smith', 'John Legend']",nz,13348,183,4,True,16.520761716607687
171,1179787,2021-07-22,Test,0.5240069741215867,5.50565001874925,True,0.42883075108940993,450.56500187492503,Negative,Extreme,1uAOCTevGnyKIDbgZdOCnE,['Barbara Pravi'],lt,9051,110,4,True,16.51695005624775
172,1655407,2022-08-18,Test,0.5205213580591372,5.469027257817972,True,0.4253451350269605,446.9027257817972,Positive,Extreme,2YA5IfmQwAmVzHRP3SVnEd,['EggPlantEgg'],tw,64304,104,4,True,16.407081773453918
173,2966667,2015-07-16,Training,0.5180931687355042,5.443514695475462,True,0.4229169457033274,444.3514695475462,Negative,Extreme,4WjH9Bzt3kx7z8kl0awxh4,"['Major Lazer', 'MØ', 'DJ Snake']",mt,3907,1,4,True,16.330544086426386
174,824069,2019-07-18,Validation,0.5168541669845581,5.4304967198564125,True,0.42167794395238134,443.0496719856412,Negative,Extreme,1J14CdDAvBTE1AJYUOwl6C,['Duncan Laurence'],mt,2628,130,4,True,16.291490159569236
175,2005439,2015-07-30,Training,0.5159004926681519,5.4204766299009215,True,0.4207242696359751,442.04766299009214,Negative,Extreme,33okDqzPPYo8vwC3Mc1pOr,['Hilary Duff'],br,9536,229,4,True,16.261429889702764
176,4069961,2015-09-17,Training,0.5156806111335754,5.418166372910559,True,0.4205043881013987,441.8166372910559,Positive,Extreme,69uKYDeTWn1wFssqP6OZjb,['Luan Santana'],br,142391,63,4,True,16.254499118731676
177,158178,2016-01-28,Training,0.5152562856674194,5.413708059135988,True,0.42008006263524267,441.3708059135988,Negative,Extreme,0ENSn4fwAbCGeFGVUbXEU3,['Adele'],ad,1134,3,4,True,16.241124177407965
178,1187100,2022-08-18,Test,0.5131006434749197,5.3910591020348955,True,0.4179244204427429,439.10591020348954,Positive,Extreme,1v7L65Lzy0j0vdpRjJewt1,['Eminem'],at,37152,156,4,True,16.173177306104687
179,3045822,2015-07-09,Training,0.5120120048522949,5.3796209656186535,True,0.41683578182011816,437.96209656186534,Negative,Extreme,4fTHdMTq0Znl3djLI1Typn,"['OMI', 'Felix Jaehn']",mt,5509,2,4,True,16.13886289685596
180,4199721,2022-08-18,Test,0.5115575689138109,5.374846286355216,True,0.4163813458816341,437.4846286355216,Negative,Extreme,6JIC3hbC28JZKZ8AlAqX8h,"['Elton John', 'Dua Lipa', 'PNAU']",global,14896236,23,4,True,16.124538859065648
181,2184549,2022-08-18,Test,0.509747498774929,5.355828194638444,True,0.4145712757427522,435.5828194638444,Negative,Extreme,3Itdlob7CzXIQqydeVwutQ,['BE:FIRST'],jp,702562,42,4,True,16.06748458391533
182,4446752,2015-07-02,Training,0.5079940557479858,5.337405074124927,True,0.4128178327158091,433.7405074124927,Positive,Extreme,6duMPgTahOTUu2zMMqcpQM,"['Jeremih', 'Flo Rida']",sg,1671,234,4,True,16.01221522237478
183,4767489,2020-10-08,Validation,0.5078721642494202,5.33612438137749,True,0.4126959412172434,433.61243813774905,Negative,Extreme,73d7q3kVVIgfCUK07bVIVH,['SNIK'],gr,109142,4,4,True,16.00837314413247
184,823161,2019-07-18,Validation,0.5063334703445435,5.319957592489929,True,0.4111572473123667,431.9957592489929,Negative,Extreme,1J14CdDAvBTE1AJYUOwl6C,['Duncan Laurence'],ee,5301,129,4,True,15.959872777469787
185,4523682,2022-06-30,Test,0.5058927025739615,5.31532652228626,True,0.4107164795417847,431.53265222862603,Negative,Extreme,6jUHmbuKjYbHnNoPUaVPUz,"['Mad Clip', 'Fy', 'Thug Slime']",gr,91034,72,4,True,15.945979566858782
186,2613487,2022-12-01,Test,0.5051662665326535,5.307693985312584,True,0.40999004350047674,430.7693985312584,Positive,Extreme,3w75Uvn1cojNlBhQoxpVP3,['Fabio Asher'],my,386286,3,4,True,15.923081955937752
187,322184,2021-08-12,Test,0.5033945313557218,5.289078672364804,True,0.408218308323545,428.9078672364804,Negative,Extreme,0VcZUeaVzBil5tN3LCzkFm,"['Bsw', 'LMEN PRALA', 'T. Danny']",hu,51854,39,4,True,15.867236017094411
188,4895379,2020-11-05,Validation,0.5029193758964539,5.284086296704895,True,0.4077431528642771,428.40862967048946,Negative,Extreme,7CrzOLGSbr4PFi9F9PNcJ4,"['Staysman & Lazz', 'Staysman', 'Ringnes-Ronny']",no,110446,74,4,True,15.852258890114683
189,3942244,2020-02-20,Validation,0.5011614561080933,5.265616139638814,True,0.4059852330759165,426.56161396388137,Positive,Extreme,5wDZEkL4m9a6q9CJ1IJ7ut,['Nathan Goshen'],il,42887,44,4,True,15.796848418916442
190,1164986,2022-09-29,Test,0.49791894960679906,5.231547688527889,True,0.4027427265746223,423.1547688527889,Negative,Extreme,1sbNEFiURUYfy024cJX8JG,['Feid'],ve,72397,17,4,True,15.694643065583666
191,2608729,2015-09-17,Training,0.49789169430732727,5.2312613218429815,True,0.4027154712751505,423.12613218429817,Negative,Extreme,3voxukrHBXctzxdSbCycey,['Los Totora'],uy,6353,54,4,True,15.693783965528944
192,3159032,2016-11-03,Training,0.49780407547950745,5.23034072607832,True,0.4026278524473307,423.034072607832,Negative,Extreme,4pdPtRcBmOSQDlJ3Fk945m,"['DJ Snake', 'Justin Bieber']",ad,1219,1,4,True,15.69102217823496
193,18481,2020-07-23,Validation,0.4974479079246521,5.226598535607756,True,0.40227168489247533,422.65985356077556,Negative,Extreme,01Y0KGT7VzixtLyOj44x56,['SNIK'],gr,141810,8,4,True,15.679795606823266
194,2530403,2015-12-31,Training,0.4965708255767822,5.217383184126816,True,0.40139460254460546,421.73831841268156,Positive,Extreme,3pzjHKrQSvXGHQ98dx18HI,['Justin Bieber'],ad,1127,3,4,True,15.652149552380447
195,3632632,2017-10-12,Training,0.49532362818717957,5.204279098359711,True,0.4001474051550028,420.4279098359711,Negative,Extreme,5WEqjIUHkwZ5h3DSE7F9bM,"['Avicii', 'Vargas & Lagola']",se,128100,157,4,True,15.612837295079133
196,4448926,2015-07-16,Training,0.493857204914093,5.188871644414089,True,0.39868098188191625,418.8871644414089,Negative,Extreme,6eE5LWw0DpIbTOdKwDUoE8,"['Tiësto', 'KSHMR', 'VASSY']",tr,7076,83,4,True,15.566614933242267
197,4810445,2021-07-22,Test,0.4909424082749866,5.158246383752915,True,0.3957661852428098,415.8246383752915,Negative,Extreme,776AftMmFFAWUIEAb3lHhw,['Måneskin'],gr,121887,14,4,True,15.474739151258746
198,1451336,2015-07-02,Training,0.4891606867313385,5.13952614578922,True,0.39398446369916174,413.952614578922,Positive,Extreme,2Foc5Q5nqNiosCNqttzHof,"['Daft Punk', 'Pharrell Williams', 'Nile Rodgers']",ch,3835,205,4,True,15.41857843736766
199,1526496,2015-07-16,Training,0.48795264959335327,5.1268335099659135,True,0.3927764265611765,412.68335099659134,Negative,Extreme,2N3U8uTYhjX2KwGT0pf5x0,"['A$AP Rocky', 'Rod Stewart', 'Miguel', 'Mark Ronson']",au,28094,81,4,True,15.380500529897741
200,783878,2022-06-30,Test,0.4877775640342321,5.124993916488223,True,0.39260134100205535,412.4993916488223,Negative,Extreme,1Ee8D0q9OXRQcbiGg4BTXu,"['Mad Clip', 'Rack', 'Strat']",gr,53351,152,4,True,15.37498174946467
201,429199,2015-09-24,Training,0.4871600866317749,5.118506188957278,True,0.39198386359959814,411.85061889572785,Negative,Extreme,0fgZUSa7D7aVvv3GfO0A1n,"['Omarion', 'Chris Brown', 'Jhené Aiko']",ch,9350,163,4,True,15.355518566871835
202,4154514,2015-09-17,Training,0.48652249574661255,5.111807132566411,True,0.3913462727144358,411.18071325664107,Positive,Extreme,6GRDI9suQHikFP6euIXnpq,['Family of the Year'],hk,9225,114,4,True,15.335421397699232
203,3810774,2015-09-10,Training,0.48536378145217896,5.099632723270489,True,0.3901875584200022,409.96327232704897,Negative,Extreme,5lkpeJwmQKgY3bX2zChjxX,['Adele'],hk,7089,172,4,True,15.29889816981147
204,3340971,2022-06-30,Test,0.4850389612234125,5.096219893695853,True,0.38986273819123574,409.6219893695853,Negative,Extreme,55Iej8nAWkAD7QlgQfpiJp,"['Mad Clip', 'Light', 'MUNEYLXRD']",gr,108235,59,4,True,15.288659681087559
205,4078192,2021-07-22,Test,0.48389654129380405,5.084216686453407,True,0.38872031826162734,408.4216686453407,Negative,Extreme,6A8B1kJ9ZNHbl2uFPN6Wtm,['Blind Channel'],ee,6463,112,4,True,15.25265005936022
206,1164981,2022-08-25,Test,0.483656997582069,5.0816998423919015,True,0.38848077454989227,408.16998423919017,Positive,Extreme,1sbNEFiURUYfy024cJX8JG,['Feid'],ve,62444,24,4,True,15.245099527175704
207,4048364,2019-08-08,Validation,0.47853246331214905,5.027857253280255,True,0.3833562402799723,402.7857253280255,Negative,Extreme,67bPDXCsUNsxyNnNg3jYGO,['Nekfeu'],fr,282726,155,4,True,15.083571759840764
208,4198079,2022-08-18,Test,0.4776045933382746,5.018108285057795,True,0.3824283703060979,401.8108285057795,Negative,Extreme,6JIC3hbC28JZKZ8AlAqX8h,"['Elton John', 'Dua Lipa', 'PNAU']",au,680411,16,4,True,15.054324855173384
209,3514253,2015-09-10,Training,0.477210134267807,5.013963772301345,True,0.38203391123563024,401.3963772301345,Negative,Extreme,5MhsZlmKJG6X5kTHkdwC4B,"['AronChupa', 'Little Sis Nora']",co,16664,186,4,True,15.041891316904035
210,3285289,2021-01-14,Validation,0.4758980870246887,5.000178320417267,True,0.38072186399251196,400.0178320417267,Negative,Extreme,5008Rz0J8beglZBqnvSUCn,"['VLOSPA', 'Light']",gr,136741,10,4,True,15.000534961251802
211,869080,2020-08-27,Validation,0.47580504417419434,4.999200735390985,True,0.38062882114201757,399.92007353909844,Negative,Extreme,1ObRO6vf0rLZJ57iT2Y3df,"['Mad Clip', 'Josephine']",gr,148209,4,4,True,14.997602206172953
212,5378804,2015-09-17,Training,0.4754886031150818,4.995875944292629,True,0.380312380082905,399.5875944292629,Negative,Extreme,7wqSzGeodspE3V6RBD5W8L,"['Wiz Khalifa', 'Charlie Puth']",sk,3943,35,4,True,14.987627832877887
