source_index,source_track_id,source_track_name,source_country,source_date,source_streams,source_chart_position,match_status
5086677,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,fr,2015-11-12,70868,123,ambiguous_observation
5086678,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,fr,2015-11-19,65765,157,ambiguous_observation
5086679,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,fr,2015-11-26,72355,125,ambiguous_observation
5086680,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,fr,2015-12-03,74321,129,ambiguous_observation
5086681,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,fr,2015-12-10,84622,139,ambiguous_observation
5086682,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,fr,2015-12-17,89697,146,ambiguous_observation
5086683,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,fr,2015-12-24,101027,126,ambiguous_observation
5086684,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,fr,2015-12-31,105505,111,ambiguous_observation
5086685,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,fr,2016-01-07,75952,144,ambiguous_observation
5086686,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,fr,2016-01-14,67360,185,ambiguous_observation
5086687,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,fr,2016-01-21,67729,177,ambiguous_observation
5086688,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,fr,2016-01-28,69394,167,ambiguous_observation
5086689,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,fr,2016-02-04,67849,181,ambiguous_observation
5086690,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,fr,2016-02-11,68087,177,ambiguous_observation
5086691,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,fr,2016-02-18,66649,179,ambiguous_observation
5086692,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,fr,2016-02-25,65676,177,ambiguous_observation
5086693,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,fr,2016-03-03,63799,173,ambiguous_observation
5086694,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,fr,2016-03-10,71334,161,ambiguous_observation
5086695,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,fr,2016-03-17,68659,166,ambiguous_observation
5086696,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,fr,2016-03-24,64302,186,ambiguous_observation
5086720,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2014-11-30,858734,6,ambiguous_observation
5086721,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2014-12-07,948594,3,ambiguous_observation
5086722,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2014-12-14,1062830,3,ambiguous_observation
5086723,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2014-12-21,1068087,3,ambiguous_observation
5086724,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2014-12-28,947171,4,ambiguous_observation
5086725,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2015-01-04,1123820,3,ambiguous_observation
5086726,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2015-01-11,1232409,3,ambiguous_observation
5086727,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2015-01-18,1367515,2,ambiguous_observation
5086728,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2015-01-25,1445560,2,ambiguous_observation
5086729,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2015-02-01,1448443,2,ambiguous_observation
5086730,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2015-02-08,1430767,3,ambiguous_observation
5086731,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2015-02-15,1565179,3,ambiguous_observation
5086732,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2015-02-22,1539097,3,ambiguous_observation
5086733,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2015-03-01,1514370,3,ambiguous_observation
5086734,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2015-03-08,1486255,4,ambiguous_observation
5086735,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2015-03-15,1440386,5,ambiguous_observation
5086736,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2015-03-22,1384492,4,ambiguous_observation
5086746,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2015-07-02,768705,32,ambiguous_observation
5086747,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2015-07-09,535971,32,ambiguous_observation
5086748,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2015-07-16,294946,32,ambiguous_observation
5086749,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2015-07-23,686131,35,ambiguous_observation
5086750,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2015-07-30,365532,37,ambiguous_observation
5086751,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2015-08-06,619066,39,ambiguous_observation
5086752,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2015-08-13,600036,41,ambiguous_observation
5086753,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2015-08-20,584868,41,ambiguous_observation
5086754,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2015-08-27,586401,43,ambiguous_observation
5086755,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2015-09-03,560454,43,ambiguous_observation
5086756,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2015-09-10,538171,45,ambiguous_observation
5086757,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2015-09-17,524696,47,ambiguous_observation
5086758,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2015-09-24,514600,48,ambiguous_observation
5086759,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2015-10-01,512086,49,ambiguous_observation
5086760,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2015-10-08,521395,47,ambiguous_observation
5086761,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2015-10-15,386748,53,ambiguous_observation
5086762,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2015-10-22,337609,58,ambiguous_observation
5086763,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2015-10-29,327702,59,ambiguous_observation
5086764,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2015-11-05,303066,62,ambiguous_observation
5086765,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2015-11-12,292355,70,ambiguous_observation
5086766,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2015-11-19,281031,97,ambiguous_observation
5086767,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2015-11-26,278623,84,ambiguous_observation
5086768,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2015-12-03,273736,89,ambiguous_observation
5086769,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2015-12-10,298573,96,ambiguous_observation
5086770,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2015-12-17,348962,86,ambiguous_observation
5086771,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2015-12-24,343045,111,ambiguous_observation
5086772,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2015-12-31,365316,79,ambiguous_observation
5086773,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2016-01-07,327984,67,ambiguous_observation
5086774,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2016-01-14,307465,92,ambiguous_observation
5086775,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2016-01-21,298199,91,ambiguous_observation
5086776,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2016-01-28,288746,87,ambiguous_observation
5086777,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2016-02-04,290671,84,ambiguous_observation
5086778,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2016-02-11,284305,85,ambiguous_observation
5086779,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2016-02-18,281834,83,ambiguous_observation
5086780,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2016-02-25,269887,93,ambiguous_observation
5086781,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2016-03-03,265725,92,ambiguous_observation
5086782,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2016-03-10,266839,92,ambiguous_observation
5086783,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2016-03-17,282521,83,ambiguous_observation
5086784,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2016-03-24,264109,93,ambiguous_observation
5086785,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2016-03-31,258539,95,ambiguous_observation
5086786,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2016-04-07,252064,113,ambiguous_observation
5086787,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2016-04-14,248745,114,ambiguous_observation
5086788,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2016-04-21,253697,123,ambiguous_observation
5086789,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2016-04-28,272028,115,ambiguous_observation
5086790,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2016-05-05,281902,106,ambiguous_observation
5086791,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2016-05-12,284643,120,ambiguous_observation
5086792,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2016-05-19,276659,134,ambiguous_observation
5086793,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2016-05-26,270638,131,ambiguous_observation
5086794,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2016-06-02,263619,127,ambiguous_observation
5086795,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2016-06-09,261893,126,ambiguous_observation
5086796,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2016-06-16,248789,122,ambiguous_observation
5086797,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2016-06-23,252020,120,ambiguous_observation
5086798,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2016-06-30,234046,135,ambiguous_observation
5086799,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2016-07-07,236041,129,ambiguous_observation
5086800,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2016-07-14,229972,134,ambiguous_observation
5086801,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2016-07-21,228006,148,ambiguous_observation
5086802,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2016-07-28,228653,140,ambiguous_observation
5086803,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2016-08-04,225740,143,ambiguous_observation
5086804,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2016-08-11,217240,152,ambiguous_observation
5086805,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2016-08-18,215362,153,ambiguous_observation
5086806,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2016-08-25,215759,150,ambiguous_observation
5086807,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2016-09-01,222578,141,ambiguous_observation
5086808,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2016-09-08,225201,140,ambiguous_observation
5086809,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2016-09-15,229003,140,ambiguous_observation
5086810,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2016-09-22,232886,148,ambiguous_observation
5086811,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2016-09-29,229006,146,ambiguous_observation
5086812,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2016-10-06,227901,152,ambiguous_observation
5086813,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2016-10-13,228911,149,ambiguous_observation
5086814,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2016-10-20,224911,155,ambiguous_observation
5086815,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2016-10-27,213478,149,ambiguous_observation
5086816,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2016-11-03,215073,154,ambiguous_observation
5086817,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2016-11-10,207776,151,ambiguous_observation
5086818,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2016-11-17,227308,151,ambiguous_observation
5086819,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2016-11-24,225745,162,ambiguous_observation
5086820,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2016-12-01,222764,182,ambiguous_observation
5086830,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2017-03-09,291677,172,ambiguous_observation
5086831,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2017-03-16,281394,170,ambiguous_observation
5086832,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,gb,2017-03-23,280179,182,ambiguous_observation
5086948,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,global,2014-12-07,11469158,1,ambiguous_observation
5086949,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,global,2014-12-14,12940927,1,ambiguous_observation
5086950,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,global,2014-12-21,13212580,1,ambiguous_observation
5086951,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,global,2014-12-28,11350999,1,ambiguous_observation
5086952,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,global,2015-01-04,12029947,1,ambiguous_observation
5086953,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,global,2015-01-11,12772572,2,ambiguous_observation
5086954,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,global,2015-01-18,13121346,2,ambiguous_observation
5086955,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,global,2015-01-25,12925193,2,ambiguous_observation
5086956,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,global,2015-02-01,12449150,3,ambiguous_observation
5086957,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,global,2015-02-08,11971178,3,ambiguous_observation
5086958,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,global,2015-02-15,12658024,3,ambiguous_observation
5086959,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,global,2015-02-22,11969053,4,ambiguous_observation
5086960,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,global,2015-03-01,11632927,5,ambiguous_observation
5086961,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,global,2015-03-08,11031032,6,ambiguous_observation
5086962,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,global,2015-03-15,10629572,6,ambiguous_observation
5086963,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,global,2015-03-22,10267360,4,ambiguous_observation
5086973,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,global,2015-07-02,6140555,31,ambiguous_observation
5086974,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,global,2015-07-09,4020787,33,ambiguous_observation
5086975,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,global,2015-07-16,2425535,31,ambiguous_observation
5086976,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,global,2015-07-23,5165558,34,ambiguous_observation
