database_track_id,source_track_id,database_track_name,track_id,artists,name
68741,3dEXhWQRe9jPXEAh33ppuy,我在愛情的盡頭看見了你和我,3dEXhWQRe9jPXEAh33ppuy,['老王樂隊'],我在愛情的盡頭看見了你和我
69001,0upDZETLFHS16pqa9KMZ6d,مامنك اثنين,0upDZETLFHS16pqa9KMZ6d,"['محمد ال دلبج', 'الوليد ال عامر']",مامنك اثنين
69075,4yVble3Nm0b29LcHoKIH2i,颜料,4yVble3Nm0b29LcHoKIH2i,['颜人中'],颜料
69200,4yJIECgIOgowfgAkPyvo2c,一天 (電視劇《想見你》插曲),4yJIECgIOgowfgAkPyvo2c,['黃宣'],一天 (電視劇《想見你》插曲)
69265,5zxcT2AyKIkAYTPEWbvhDR,一切安好,5zxcT2AyKIkAYTPEWbvhDR,['吳林峰'],一切安好
69295,3rpi29kD9YUDwXz1yhjS7Q,Люди,3rpi29kD9YUDwXz1yhjS7Q,['Дайте танк (!)'],Люди
69307,5WeLzVi9RxI22FrvtVKRSW,癡心無名氏,5WeLzVi9RxI22FrvtVKRSW,['艾薇'],癡心無名氏
69310,7DinoeOxAStfqDctByUEOk,野子,7DinoeOxAStfqDctByUEOk,['苏运莹'],野子
69438,007tbArpeenE3cbJU5I3PL,ブレーメン,007tbArpeenE3cbJU5I3PL,['ヨルシカ'],ブレーメン
69519,4wMjix3cEORu8lmsP8KzBw,四年一遇 (Viu TV 劇集《二月廿九》主題曲),4wMjix3cEORu8lmsP8KzBw,['徐天佑'],四年一遇 (Viu TV 劇集《二月廿九》主題曲)
69597,0icosiziMwmTAveFe9TKdJ,親密,0icosiziMwmTAveFe9TKdJ,['潘裕文'],親密
69653,1OGfogSzNgcmfZTblG7bi5,我好想好想你,1OGfogSzNgcmfZTblG7bi5,['蕭秉治'],我好想好想你
69669,332JydZv9waticOQHBiCFl,遇到,332JydZv9waticOQHBiCFl,['方雅賢'],遇到
69750,5VymCvfV0FguCa7zrIPSgk,毒藥,5VymCvfV0FguCa7zrIPSgk,['蕭秉治'],毒藥
69751,7Li8KIFNOThH4ewuHzd4lR,Night Light,7Li8KIFNOThH4ewuHzd4lR,['守夜人'],Night Light
69796,12kHJ5vjIV1itd0LUCcVUp,Подозрительно,12kHJ5vjIV1itd0LUCcVUp,['Три дня дождя'],Подозрительно
69950,4yhrhOqs1OCQj5zG8cZkf2,又不小心想起了你,4yhrhOqs1OCQj5zG8cZkf2,['陳珮茹'],又不小心想起了你
70169,1X5fo2YbPJ68TDbiuF0xqO,微雨,1X5fo2YbPJ68TDbiuF0xqO,['邵雨薇'],微雨
70241,4ikCWgaaGLKgb724CUNnqZ,глаза не врут,4ikCWgaaGLKgb724CUNnqZ,['Кореш'],глаза не врут
70383,0IZrLRrQX6O5hrPPAvLrnr,幸福之前,0IZrLRrQX6O5hrPPAvLrnr,['林凡'],幸福之前
70409,7eRQKOB4BcBa6wjp0DDsIY,Лирика,7eRQKOB4BcBa6wjp0DDsIY,['Вектор А'],Лирика
70414,1H6gLIQOQSPk5RErPxWoKp,Все эти деньги сразу,1H6gLIQOQSPk5RErPxWoKp,['Платина'],Все эти деньги сразу
70476,1krrHDSNdYqSa3gYz6h0jr,SE-NO,1krrHDSNdYqSa3gYz6h0jr,['慢慢說'],SE-NO
70568,154Jycdld9dX9rBLE6L3v4,寄り酔い,154Jycdld9dX9rBLE6L3v4,['和ぬか'],寄り酔い
70642,6C3nzX8ltQ0AlmPVm5HHam,العاشق الهايم,6C3nzX8ltQ0AlmPVm5HHam,['علي هشلان'],العاشق الهايم
70656,0e1tfuK9btbDxK0bCBd5Md,重播,0e1tfuK9btbDxK0bCBd5Md,['張傑'],重播
70767,5SJIT3JN0GFFhcWhKojTIq,Geet,5SJIT3JN0GFFhcWhKojTIq,['عطار'],Geet
70843,2mgoPTVrwGyXfeZzKHat2F,在就好了 - 電視劇【翻牆的記憶】插曲,2mgoPTVrwGyXfeZzKHat2F,['陳欣斈'],在就好了 - 電視劇【翻牆的記憶】插曲
70951,6qDBYI3gkJtvSeP9DijiFe,定格 - 電視劇《一生一世》插曲,6qDBYI3gkJtvSeP9DijiFe,['颜人中'],定格 - 電視劇《一生一世》插曲
71113,3E1GTj2IVMX9FHiKr1i5Sf,يامرحباً حياكم الله,3E1GTj2IVMX9FHiKr1i5Sf,['محمد ال نجم المري'],يامرحباً حياكم الله
71135,2jvMZOkqNLrxbLeHIsJ7fk,回不去的回憶 - 三立/台視神幻旗艦大戲《天巡者》插曲,2jvMZOkqNLrxbLeHIsJ7fk,['小男孩樂團'],回不去的回憶 - 三立/台視神幻旗艦大戲《天巡者》插曲
71300,5OntoklfrEOYrEJYx93waE,Сен Туралы,5OntoklfrEOYrEJYx93waE,['Жугунусов Мирас'],Сен Туралы
71425,1DK5nDlc0U8I7g5Ydinjv3,我在原地等你,1DK5nDlc0U8I7g5Ydinjv3,['吳青峰'],我在原地等你
71499,6p9KkBAfxdiulHJWBBj5OK,Опианариум,6p9KkBAfxdiulHJWBBj5OK,['Автостопом по фазе сна'],Опианариум
71551,02BXaODp3zwck4zCSlalGI,柔軟,02BXaODp3zwck4zCSlalGI,['吳青峰'],柔軟
71670,7xv1df9mhiy8JyPvaUW61f,別再想見我,7xv1df9mhiy8JyPvaUW61f,['許光漢'],別再想見我
71800,2nZaW3Mboec0ndSMgKHQ5v,Маскарад,2nZaW3Mboec0ndSMgKHQ5v,['МБТ'],Маскарад
71829,6VYs9NInduwKl1TBLfeSdy,阿拉斯加海湾,6VYs9NInduwKl1TBLfeSdy,['菲道尔'],阿拉斯加海湾
72065,4QbQRgSWbCxxgVDoNhoxy4,Таблетки,4QbQRgSWbCxxgVDoNhoxy4,['Автостопом по фазе сна'],Таблетки
72080,0jnDl8pm20nRBkXzMgL5Fv,帶你飛,0jnDl8pm20nRBkXzMgL5Fv,['告五人'],帶你飛
72086,4WxDs4zk8fs9ZpmmwPANns,две девочки,4WxDs4zk8fs9ZpmmwPANns,['алёна швец.'],две девочки
72102,31ZHCGMazXmQuycsW4hLsv,ليش يا قلبي,31ZHCGMazXmQuycsW4hLsv,['علي خالد'],ليش يا قلبي
72256,5a4nAAUsS2jfMZIThg9V4S,再會中港路,5a4nAAUsS2jfMZIThg9V4S,['玖壹壹'],再會中港路
72415,2amKr8lASknLhz7lW49xyy,如果你也聽說 (國),2amKr8lASknLhz7lW49xyy,['洪杰'],如果你也聽說 (國)
72589,5mLKKyW4xXV9MsHdEFcR0l,Луда по тебе,5mLKKyW4xXV9MsHdEFcR0l,['Камелия'],Луда по тебе
72647,7yZMTFgZKb1EFNKYSai1yS,شايفنى بس مش شايفك,7yZMTFgZKb1EFNKYSai1yS,"['مودي امين', 'حمو الطيخا']",شايفنى بس مش شايفك
72693,0HjYtfJJtm4n1gX42DNt3Y,Твоим морем,0HjYtfJJtm4n1gX42DNt3Y,['Нервы'],Твоим морем
72701,3l8rIBKJUDQFqQfKvcpQ1w,Distortion!!,3l8rIBKJUDQFqQfKvcpQ1w,['結束バンド'],Distortion!!
72765,5mHgUdUiaLYXyCLzbOfhfD,بنت ابويا,5mHgUdUiaLYXyCLzbOfhfD,['هناء يسري'],بنت ابويا
72881,7MBpIcTE8HZOCbIDbnFIqd,กอดเสาเถียง (Story จักรวาลไทบ้าน) (เซิ้ง Music),7MBpIcTE8HZOCbIDbnFIqd,['ปรีชา ปัดภัย'],กอดเสาเถียง (Story จักรวาลไทบ้าน) (เซิ้ง Music)
72949,3IP4qSMfGeqI2XqHFf25sj,芒种,3IP4qSMfGeqI2XqHFf25sj,"['音阙诗听', '赵方婧']",芒种
73120,57wA48MqGZYkJ4RwzP1uuW,一個人的晚安,57wA48MqGZYkJ4RwzP1uuW,['過又嘉'],一個人的晚安
73209,66FaIUswuxeuGnRpIhAcjj,Supermarket,66FaIUswuxeuGnRpIhAcjj,['влад пиво'],Supermarket
73324,5D7Qrss3IGunqdzSyxptam,I Am The Man,5D7Qrss3IGunqdzSyxptam,['周汤豪'],I Am The Man
73560,7B66zCNP5kP7FkNYMRrZwW,失眠飞行,7B66zCNP5kP7FkNYMRrZwW,"['接个吻,开一枪', '沈以誠', '薛黛霏']",失眠飞行
73718,5j2ZXeUcjGWYdk1PQ4DvLs,絕地花園,5j2ZXeUcjGWYdk1PQ4DvLs,"['理想混蛋', '廖文強']",絕地花園
73768,3g5BfaRgPAuOmGZb4CH21T,願榮光歸香港(進行曲版) - March Version,3g5BfaRgPAuOmGZb4CH21T,['湯瑪仕與眾香港人'],願榮光歸香港(進行曲版) - March Version
73965,393CkUgYBG7l3hZKvZZmdf,Перезаряжай,393CkUgYBG7l3hZKvZZmdf,['Три дня дождя'],Перезаряжай
73972,5hcWlcZE9vFMeaFaTjo1Zf,Night Diver,5hcWlcZE9vFMeaFaTjo1Zf,['三浦春馬'],Night Diver
74299,2SoropeYCGbI2G2yYF57gG,ใช่หรือเปล่า,2SoropeYCGbI2G2yYF57gG,"['เต้ ดาวิชญ์ กรีพลฤกษ์', 'ตี๋ ธนพล จารุจิตรานนท์']",ใช่หรือเปล่า
74354,21uZa2eICTyBbt8ENa555E,和你飛,21uZa2eICTyBbt8ENa555E,['香港人'],和你飛
74465,5orleRbppkiRp9cj3rOiym,不在乎,5orleRbppkiRp9cj3rOiym,['張語噥'],不在乎
74490,4bUcMJkEurAb5BewA1MKUd,Imago,4bUcMJkEurAb5BewA1MKUd,['Куок'],Imago
74520,7w1taFiEu8GGQJkzQaEWpx,チノカテ,7w1taFiEu8GGQJkzQaEWpx,['ヨルシカ'],チノカテ
74669,1M5W7ohpFE7H9CVQVEikj6,Горький вкус,1M5W7ohpFE7H9CVQVEikj6,['Султан Лагучев'],Горький вкус
74729,2un3eax2X0XgvF1ixBlw8O,ננה בננה,2un3eax2X0XgvF1ixBlw8O,['ענבל רז'],ננה בננה
75224,56XaEf9Mo2Njaxa9TIn5LR,少年,56XaEf9Mo2Njaxa9TIn5LR,['梦然'],少年
75302,0donbyfoyQuz1Y5N9dhkxr,いとしのエリー,0donbyfoyQuz1Y5N9dhkxr,['サザンオールスターズ'],いとしのエリー
75438,0nzTbIlYLklyyVKk58ryYc,Tholami,0nzTbIlYLklyyVKk58ryYc,['شيمي'],Tholami
75504,507jzrK1md4sHuziawZVaS,بكى واشتكى,507jzrK1md4sHuziawZVaS,['حسونوف'],بكى واشتكى
75591,4ZVIIJEvZ5n0lAkYjIa2C6,一點點,4ZVIIJEvZ5n0lAkYjIa2C6,['吳青峰'],一點點
75784,6JUngCJP0erm8Xwlu6RP1D,ลืมตา,6JUngCJP0erm8Xwlu6RP1D,['เล็ก พงษธร'],ลืมตา
75804,2Yn2TtuF8BjhDIMtiizJ8K,鄉下來的,2Yn2TtuF8BjhDIMtiizJ8K,['玖壹壹'],鄉下來的
75814,57rlBQBP5zxOKB0nIoX5k6,說我愛你的一百種方式(《與少年他》音樂合輯),57rlBQBP5zxOKB0nIoX5k6,['告五人'],說我愛你的一百種方式(《與少年他》音樂合輯)
75856,1XaKH0AVTW3BOvUg8S9Dhh,错位时空,1XaKH0AVTW3BOvUg8S9Dhh,['小玄子'],错位时空
75877,26ZI3J5U0N6roxhvudRXuP,用紙牌蓋房子,26ZI3J5U0N6roxhvudRXuP,['范安婷'],用紙牌蓋房子
75931,4Ji17AjAdjf83FsIDcXe0J,あのバンド,4Ji17AjAdjf83FsIDcXe0J,['結束バンド'],あのバンド
76073,6fPYtE9uTtOBeg15ITkHas,如果的事,6fPYtE9uTtOBeg15ITkHas,"['李佳歡', '許維芳']",如果的事
76091,6EVRPTFEzBFCGDy8w0Omow,עזבי,6EVRPTFEzBFCGDy8w0Omow,['מיה סולימן'],עזבי
76161,0fs0LBPebyalY3KOh1aUWL,運氣來得若有似無,0fs0LBPebyalY3KOh1aUWL,['告五人'],運氣來得若有似無
76362,7HwAJD7l8JhAJtlKDYBY0F,مهرجان اخرس عمك جالك ( مالك يا صاحبي احكيلي - خلوني ابقي شيطان ),7HwAJD7l8JhAJtlKDYBY0F,"['حلقولو', 'الدوجرى']",مهرجان اخرس عمك جالك ( مالك يا صاحبي احكيلي - خلوني ابقي شيطان )
76405,7dCi2bLyqKN5tIFXhxKZ3i,اتعب القلب فرقاك,7dCi2bLyqKN5tIFXhxKZ3i,['غريب ال مخلص'],اتعب القلب فرقاك
76446,1ojFTmZl4FYSOAINvPSgbu,說實話,1ojFTmZl4FYSOAINvPSgbu,['李千那'],說實話
76491,5cwOpxvHTjtx2XkI19kyXZ,巴別塔慶典,5cwOpxvHTjtx2XkI19kyXZ,['吳青峰'],巴別塔慶典
76499,3b4uoU17GYfOb3FWzuQX7t,دندن له (every body say),3b4uoU17GYfOb3FWzuQX7t,"['منصور الوايلي', 'زياد ال زاحم']",دندن له (every body say)
76517,648da0Mn8dk2SAfV35Q6Yf,عشير الروح,648da0Mn8dk2SAfV35Q6Yf,['غريب ال مخلص'],عشير الروح
76563,6nqfKM9JvQIiuAuzWZFvGW,ぎゅっと。,6nqfKM9JvQIiuAuzWZFvGW,['もさを。'],ぎゅっと。
76607,2o1Xbw3SFKgtc69C3u7ErL,תראו תראו - קאבר,2o1Xbw3SFKgtc69C3u7ErL,['נוי גבאי'],תראו תראו - קאבר
76625,2iTgD6UyursxU39izbsx4j,南方北方,2iTgD6UyursxU39izbsx4j,['康樹龍'],南方北方
76709,0aIF8XCR5hVmzN6rI7tpOv,太空人,0aIF8XCR5hVmzN6rI7tpOv,['吳青峰'],太空人
76737,4ejZ666mS45eEP8TwXp3JW,لا تجيب العيد,4ejZ666mS45eEP8TwXp3JW,['غريب ال مخلص'],لا تجيب العيد
76759,1RhItk6EjZzE0zs8S1y9VG,Кьют-рок,1RhItk6EjZzE0zs8S1y9VG,['Дора'],Кьют-рок
77032,5q5LkoyUzpD5270U7eYhee,Сердце для шалав,5q5LkoyUzpD5270U7eYhee,['Платина'],Сердце для шалав
77068,0cpsktCQ7yTvzk4oIDP8ar,мелочь,0cpsktCQ7yTvzk4oIDP8ar,['кис-кис'],мелочь
77124,3AVLsBieDGotYuo5RPEL64,真夏の果実,3AVLsBieDGotYuo5RPEL64,['サザンオールスターズ'],真夏の果実
77139,4NEt76oRzbOeJeGFmmG4nn,偷走青春的歲月,4NEt76oRzbOeJeGFmmG4nn,['李佳歡'],偷走青春的歲月
77376,2pD1Smkp93TSJy3nwsv6gn,これからのこと,2pD1Smkp93TSJy3nwsv6gn,['ケプラ'],これからのこと
77411,0yMNzxExj5hLXeZ2MypenM,Слёзы на ветер,0yMNzxExj5hLXeZ2MypenM,['Три дня дождя'],Слёзы на ветер
77423,2SybsbgCNtTWN73A6zy3ac,يخليك لي,2SybsbgCNtTWN73A6zy3ac,['بدر العزي'],يخليك لي
77431,2rTmZHTXWo9YfIRAxbdkpG,刃渡り2億センチ(TV edit),2rTmZHTXWo9YfIRAxbdkpG,['マキシマム ザ ホルモン 一部のアニメテーマ専用仮設チャンネル'],刃渡り2億センチ(TV edit)
77516,0oVrrUH4TpGhB9vjD6t0gU,Впереди,0oVrrUH4TpGhB9vjD6t0gU,['Дайте танк (!)'],Впереди
77726,5fXbJBMOQWcjPyMTQJnevE,門,5fXbJBMOQWcjPyMTQJnevE,['理想混蛋'],門
78026,3IcvYCt27COkiYPIQw0LAY,Красиво,3IcvYCt27COkiYPIQw0LAY,['Шайни'],Красиво
78155,3VFMVVKgwJR9vixKHBy5es,千分之一,3VFMVVKgwJR9vixKHBy5es,['黄鸿升 (小鬼)'],千分之一
78225,5eXXJJuejAUkggSgIINU1V,きらきら,5eXXJJuejAUkggSgIINU1V,['もさを。'],きらきら
78340,6KQz9Xgc82clHGWzGUA5xw,Социум,6KQz9Xgc82clHGWzGUA5xw,['БРЕДИШЬ'],Социум
78342,1Ih2Gt9fxzHFQd3acIz9Ns,Светофоры,1Ih2Gt9fxzHFQd3acIz9Ns,['просто Лера'],Светофоры
78455,08KiA6pZyPCGk3BbFs1Qol,НЕ ПЕРЕБИВАЙ,08KiA6pZyPCGk3BbFs1Qol,['ФОГЕЛЬ'],НЕ ПЕРЕБИВАЙ
78498,4t6xJufZtFgVb0fbjCnWNv,"無名之輩 (電視劇《親愛的, 熱愛的》主題曲)",4t6xJufZtFgVb0fbjCnWNv,['陳雪燃'],"無名之輩 (電視劇《親愛的, 熱愛的》主題曲)"
78644,797EOD68bmVFiyalgBGeOZ,左右盲,797EOD68bmVFiyalgBGeOZ,['ヨルシカ'],左右盲
78658,6la3Kme7O7D01fJPxgpAS5,訣愛 (劇集《蒼蘭訣》片頭曲),6la3Kme7O7D01fJPxgpAS5,['詹雯婷'],訣愛 (劇集《蒼蘭訣》片頭曲)
78839,4FZqUouWoxyfTg2rMsx4nX,勝手にシンドバッド,4FZqUouWoxyfTg2rMsx4nX,['サザンオールスターズ'],勝手にシンドバッド
78931,3KU7TtvrEncPnuzXkrW7Tw,Эй,3KU7TtvrEncPnuzXkrW7Tw,['Кишлак'],Эй
79143,4jLqQvRJ1DfrXw0Zz7el6e,正式開始,4jLqQvRJ1DfrXw0Zz7el6e,['陳卓賢'],正式開始
79238,6f4o4DcuonNKA9rLm3KrQQ,Зависал,6f4o4DcuonNKA9rLm3KrQQ,['Вектор А'],Зависал
79325,0qe4Cy63BXu37y6qEQuRPG,愛在夏天,0qe4Cy63BXu37y6qEQuRPG,['告五人'],愛在夏天
79360,3xXVTRfyS5c5vWABPnJe9O,都是我的錯,3xXVTRfyS5c5vWABPnJe9O,['蕭秉治'],都是我的錯
79472,4zeWMMCA83HtECM88ubzeO,只有妳,4zeWMMCA83HtECM88ubzeO,['崔始源'],只有妳
79813,360KQP084CRSsoOUOsbY4l,شفتها وعقلي راسي طار ريمكس (ديجي احمد ماكس),360KQP084CRSsoOUOsbY4l,['أحمد ماكس'],شفتها وعقلي راسي طار ريمكس (ديجي احمد ماكس)
79815,1ji3cJU0sobtsiNEZRvNVz,Bad example,1ji3cJU0sobtsiNEZRvNVz,['たかやん'],Bad example
79825,2c1LybaNhIwsNVNrr4wjLG,Официантка,2c1LybaNhIwsNVNrr4wjLG,['Папин Олимпос'],Официантка
79921,1soA875IfxByYbtqBgBIFe,青鳥,1soA875IfxByYbtqBgBIFe,['黃浩琳'],青鳥
79991,39Rl6TJ0VxlwR9UmeZgod0,拆,39Rl6TJ0VxlwR9UmeZgod0,['張三李四'],拆
80068,2Qa0D74t6TRRRy3eXbxxKh,那些失眠的夜與難以忘懷的事,2Qa0D74t6TRRRy3eXbxxKh,['老王樂隊'],那些失眠的夜與難以忘懷的事
80193,7fAQzk700MNDzRbxbQ8GKm,أغلى بشر,7fAQzk700MNDzRbxbQ8GKm,['غريب ال مخلص'],أغلى بشر
80289,4atxEOFzjjpGhXGNCgn3bi,山风,4atxEOFzjjpGhXGNCgn3bi,['阿冗'],山风
80373,5F00O9CiGm2ypY18sRafTF,ذكريات,5F00O9CiGm2ypY18sRafTF,['بدر العزي'],ذكريات
80424,54dwA6TnD2HHIFuZ5qiQoS,瑕疵,54dwA6TnD2HHIFuZ5qiQoS,['麥浚龍 & 莫文蔚'],瑕疵
80428,4dpVRjptqJItrYefCRoUGY,Turn口罩,4dpVRjptqJItrYefCRoUGY,['謝金燕'],Turn口罩
80439,601KcxSNMqd8L3Tenqqea3,ضيعت عليه العمر يابويا,601KcxSNMqd8L3Tenqqea3,['محمد مولود'],ضيعت عليه العمر يابويا
80459,17rhDgnYYryQU4uS71ZxFu,ギターと孤独と蒼い惑星,17rhDgnYYryQU4uS71ZxFu,['結束バンド'],ギターと孤独と蒼い惑星
80475,2hTwzEEN5XJGJzKjOYLbYa,Я з україни,2hTwzEEN5XJGJzKjOYLbYa,['Мері'],Я з україни
80502,2eIyuIR8kW5ZJBeCWE0ISI,Болка в минути,2eIyuIR8kW5ZJBeCWE0ISI,['Константин'],Болка в минути
80515,3Ka2CKrYqWCEhAeSRRLHfp,عشرة الكذاب,3Ka2CKrYqWCEhAeSRRLHfp,['عبدالله المخلص'],عشرة الكذاب
80519,3rHrXOocY0wrgqLjpZITJv,البعد موتي,3rHrXOocY0wrgqLjpZITJv,['غريب ال مخلص'],البعد موتي
80573,4J68vh6BnaXLPY3uAQfDOk,يا كنترول,4J68vh6BnaXLPY3uAQfDOk,['معاذ الحربي'],يا كنترول
80576,0CZB07xMxIGRfCZT93ynFj,海のリビング,0CZB07xMxIGRfCZT93ynFj,['鈴木鈴木'],海のリビング
80619,0Ot69EEAbZaZohRSYYu0I7,Венера-Юпитер,0Ot69EEAbZaZohRSYYu0I7,['Ваня Дмитриенко'],Венера-Юпитер
80726,5dCF6EgpvNxC7AQqxDEzzW,2+1=1,5dCF6EgpvNxC7AQqxDEzzW,['李靖筠'],2+1=1
81196,4MZTAHI8njlHjrwDK1iKBN,愛一個人,4MZTAHI8njlHjrwDK1iKBN,['葉秉桓'],愛一個人
81205,2OMMcJPR9vqnDd2RqRh0G0,高攀愛 (合唱版) [電影《我的筍盤男友》主題曲],2OMMcJPR9vqnDd2RqRh0G0,"['李靖筠', '陳家樂']",高攀愛 (合唱版) [電影《我的筍盤男友》主題曲]
81509,4PoNE0rmLQBlZBqCRliQzf,前任,4PoNE0rmLQBlZBqCRliQzf,"['采子', '黃偉晉']",前任
81550,2BuT8Njor0vbZul2TfCoSP,WARLORD,2BuT8Njor0vbZul2TfCoSP,['Джизус'],WARLORD
81579,1VsTU8dAwcHXzzv3MEQwfi,لبى العرب ياعرب,1VsTU8dAwcHXzzv3MEQwfi,['غريب ال مخلص'],لبى العرب ياعرب
81643,2RYRnaB7ekhnBpRFl3nZdG,ヘビースモーク,2RYRnaB7ekhnBpRFl3nZdG,['にしな'],ヘビースモーク
81672,79SZZGDTRpaPXVWlAsTt9C,In the Wind - เพลงประกอบซีรีส์ F4 Thailand : หัวใจรักสี่ดวงดาว BOYS OVER FLOWERS,79SZZGDTRpaPXVWlAsTt9C,['ดิว จิรวรรตน์'],In the Wind - เพลงประกอบซีรีส์ F4 Thailand : หัวใจรักสี่ดวงดาว BOYS OVER FLOWERS
81723,2HKExvYvJMad0dvNIQzjAV,你說,2HKExvYvJMad0dvNIQzjAV,['詹雯婷'],你說
82317,1FlpplhWTy9ggovOGVTJ6K,續寫 - 電視劇《一生一世》主題曲,1FlpplhWTy9ggovOGVTJ6K,['單依純'],續寫 - 電視劇《一生一世》主題曲
82355,1juAqcNtCrQJAj7fuj08wS,Где ты,1juAqcNtCrQJAj7fuj08wS,['Три дня дождя'],Где ты
82403,281YlzaPmT5kwGa1RVCK6q,ТАРАНТИНО,281YlzaPmT5kwGa1RVCK6q,['ЯМАУГЛИ'],ТАРАНТИНО
82427,6Q2x9rOR5Guh3Uk76bBjTR,عراقي حزيننن__ اصعب جرح ياناس جرح الخيانه_ #شيله_صنديد_الرجال مطلوب اكثر شي,6Q2x9rOR5Guh3Uk76bBjTR,['ترند'],عراقي حزيننن__ اصعب جرح ياناس جرح الخيانه_ #شيله_صنديد_الرجال مطلوب اكثر شي
82474,2bYP16tjYjMI4fbTegLwXX,Әндетемін,2bYP16tjYjMI4fbTegLwXX,['Жугунусов Мирас'],Әндетемін
82537,2mhmmHUbdoomgq16IYcjvW,月亮不代表我的心,2mhmmHUbdoomgq16IYcjvW,['梁釗峰'],月亮不代表我的心
82648,35thf0lfd7ZBwHOwRDhln6,有無 (片尾曲),35thf0lfd7ZBwHOwRDhln6,['林生祥'],有無 (片尾曲)
82745,0XEEIG7IVzJUdkCg6taS9d,一念之間,0XEEIG7IVzJUdkCg6taS9d,['告五人'],一念之間
82989,5VEJwBp4UfDuWBvQIDmmlY,Не твоя війна,5VEJwBp4UfDuWBvQIDmmlY,['Вакарчук'],Не твоя війна
83337,6vWNSzw3Ch9o4P5UKpxnab,幻象,6vWNSzw3Ch9o4P5UKpxnab,['石山街'],幻象
83346,51o0ZOrrgpidbSYXlA0WCT,在凌晨睡著的自己,51o0ZOrrgpidbSYXlA0WCT,['告五人'],在凌晨睡著的自己
83348,1NVyrOAoq5N07oBRgf4Q0R,Ten Years Later - เพลงประกอบภาพยนตร์ เพราะเราคู่กัน The Movie,1NVyrOAoq5N07oBRgf4Q0R,['วิน เมธวิน'],Ten Years Later - เพลงประกอบภาพยนตร์ เพราะเราคู่กัน The Movie
83515,7lXQEJTUzFPeuuDtB2NpkA,Till We Fall in Love,7lXQEJTUzFPeuuDtB2NpkA,['颜人中'],Till We Fall in Love
83560,58u27MnCiFj2ypShrtPqyJ,תפתחי חלון,58u27MnCiFj2ypShrtPqyJ,['אליאב זוהר'],תפתחי חלון
83767,4mTPviBGRgjPxeaQFnBDW3,Дорадура,4mTPviBGRgjPxeaQFnBDW3,['Дора'],Дорадура
83782,3DgVCYvou4tN3aY7xDSPBc,三分鐘情歌,3DgVCYvou4tN3aY7xDSPBc,['脫拉庫'],三分鐘情歌
83876,1pa3HLcst2XUYkJzz59LKG,東京マーブル,1pa3HLcst2XUYkJzz59LKG,['にしな'],東京マーブル
83882,034BqEUIVYlkjTZU4CRT9y,冬のプレゼント,034BqEUIVYlkjTZU4CRT9y,['もさを。'],冬のプレゼント
83956,5Rrn7VUOFMyYK5Gy7cA4AK,ฉันสัญญาจะไม่ร้องไห้ (ดวงดาวที่โหดร้าย),5Rrn7VUOFMyYK5Gy7cA4AK,['เรนิษรา'],ฉันสัญญาจะไม่ร้องไห้ (ดวงดาวที่โหดร้าย)
84074,4ZKZfp0xkBpdw0j0oPreYG,استر جروحي,4ZKZfp0xkBpdw0j0oPreYG,['بدر العزي'],استر جروحي
84340,5hxOo9pCGL5lYvLP5dMy9y,Бандана,5hxOo9pCGL5lYvLP5dMy9y,['Платина'],Бандана
84363,1BEPGsmPs3ZQplZivTJlBa,ها ها هاا قفلو باب المشاريه - Extended Version,1BEPGsmPs3ZQplZivTJlBa,"['موسم الرياض', 'موضي']",ها ها هاا قفلو باب المشاريه - Extended Version
84506,3w2kf0IvQkAI1BmzZ7tHaP,يا كنترول سجل لنا أقوى دخول,3w2kf0IvQkAI1BmzZ7tHaP,['معاذ الحربي'],يا كنترول سجل لنا أقوى دخول
84906,1DoZW3JKA1rXYtDOJYbVcR,短暫的愛過我,1DoZW3JKA1rXYtDOJYbVcR,['陳華'],短暫的愛過我
85040,6jlQYKJk8aGs9pvh3LVdb3,Бумажный дом,6jlQYKJk8aGs9pvh3LVdb3,['МОТ'],Бумажный дом
85092,3iYlJhDvBItb5oEsPtLmFP,相愛恨晚 - 電視劇《檸檬初上》插曲,3iYlJhDvBItb5oEsPtLmFP,['張磊'],相愛恨晚 - 電視劇《檸檬初上》插曲
85094,2rmsL9k7LneLszZFBo1H6f,終點起點,2rmsL9k7LneLszZFBo1H6f,['魚丁糸'],終點起點
85109,1Pi41KXpPCZVf3Kk7ayMNo,9453,1Pi41KXpPCZVf3Kk7ayMNo,['玖壹壹'],9453
85363,70qbqCW6z92WESMZC1opsd,Нервы,70qbqCW6z92WESMZC1opsd,['Нервы'],Нервы
85498,71bo4NhOiTL23bIQwvSF32,Минимум,71bo4NhOiTL23bIQwvSF32,"['Ямаджи', 'Фейджи']",Минимум
85508,7gYKASXibOLyet8JTBJOO2,是你,7gYKASXibOLyet8JTBJOO2,['梦然'],是你
85579,7j6eSKC2Hv3lcElPyR1bP3,баночка с окурками,7j6eSKC2Hv3lcElPyR1bP3,['КОСМОНАВТОВ НЕТ'],баночка с окурками
85583,2kR9jxjX7j6wuHc3eaJhCq,جرح الخيانة,2kR9jxjX7j6wuHc3eaJhCq,['سجاد حقي'],جرح الخيانة
85682,6ezX8VMsXTxNi628n6O9Tj,Я тебя люблю,6ezX8VMsXTxNi628n6O9Tj,['Где Фантом?'],Я тебя люблю
85717,3hD6z4YbJk64kN3v3N47hr,未来図,3hD6z4YbJk64kN3v3N47hr,['マルシィ'],未来図
