source_artist_label,source_artist_key,source_country,artist_count,artist_id,country_id
"['13 Organisé', ""L'Algérino"", 'Alonzo', 'Stone Black', 'Le Rat Luciano', 'SCH', 'Jul', 'As', 'Veazy']",80925f9cf07c2d51de8c4d57a70e5cbcf49a410a89388dc7199cf72eff8ef6d3,fr,9,,19
"['13 Organisé', 'Akhenaton', 'Jul', ""L'Algérino"", 'Alonzo', ""Shurik'n"", 'Fahar', 'SCH', 'Le Rat Luciano']",4f3fcb3df354d477c5bc2523d4283a925b671ef28caca56ef1e3f00761d0efcd,fr,9,,19
"['13 Organisé', 'Kofs', 'MOH', '100 Blaze', 'Jul', 'Naps', 'Dadinho', 'A-Deal', 'Zak & Diego']",55ce25219449e4809b6226e6a48850516ecd2796dbd39876447db63bf636f73d,fr,9,,19
"['13 Organisé', 'Kofs', 'Oussagaza', 'Don Choa', 'SAF', 'Soso Maness', '2Bang', 'Le Rat Luciano', 'Jul']",3d73a9a17d3b9e3838d9ffee2dd64837d7873ceec55a940ca0b4000ece70e0f5,fr,9,,19
"['13 Organisé', 'Many', 'Jul', 'Solda', 'Moubarak', 'Soprano', 'Elams', 'Soso Maness', 'Veazy', 'Jhonson']",9a89e3f797a07079a2a817e251e5e368811bdb126c2fbf56059de92777e89802,fr,10,,19
"['13 Organisé', 'SCH', 'Kofs', 'Jul', 'Naps', 'Soso Maness', 'Elams', 'Solda', 'Houari']",29e35e4e5f71e9740c2be0b4985ee06751dfd705f5702a98facd5f235a42e425,be,9,,11
"['13 Organisé', 'SCH', 'Kofs', 'Jul', 'Naps', 'Soso Maness', 'Elams', 'Solda', 'Houari']",29e35e4e5f71e9740c2be0b4985ee06751dfd705f5702a98facd5f235a42e425,ch,9,,17
"['13 Organisé', 'SCH', 'Kofs', 'Jul', 'Naps', 'Soso Maness', 'Elams', 'Solda', 'Houari']",29e35e4e5f71e9740c2be0b4985ee06751dfd705f5702a98facd5f235a42e425,fr,9,,19
"['13 Organisé', 'SCH', 'Kofs', 'Jul', 'Naps', 'Soso Maness', 'Elams', 'Solda', 'Houari']",29e35e4e5f71e9740c2be0b4985ee06751dfd705f5702a98facd5f235a42e425,lu,9,,48
"['13 Organisé', 'SCH', 'Kofs', 'Jul', 'Naps', 'Soso Maness', 'Elams', 'Solda', 'Houari']",29e35e4e5f71e9740c2be0b4985ee06751dfd705f5702a98facd5f235a42e425,ma,9,,70
"['13 Organisé', 'THABITI', 'Naps', 'Alonzo', 'Houari', 'Jul', 'As', 'Zbig', 'AM La Scampia']",e5ae3facfbe7c7a918815b5bb34d9e8d2d94068cba14cc1ebaa6e1016399caaf,fr,9,,19
"['14 Casper', 'Bon Nghiêm']",73b46bc721e373d066f1f7f60e112a0fb8a848bf317c169e1c88d8f1623227ab,vn,2,,51
"['16 Typh', '16 BrT']",bf26e9166e412496120a6be716c6de187aabc2f1f98307e80a4b0c06e3cfb353,vn,2,,51
"['16 Typh', 'Cukak']",b3712f6f8a167900c50f1348ba87955aee84a8a8a086f8dcbe666a9e4c4faa25,vn,2,,51
"['163ONMYNECK', 'BUSHIDO ZHO']",a2a78ebdd8529be5f0dd2d79f366e665714815cff16cac78c519bb36179a2394,ru,2,,71
"['163ONMYNECK', 'BUSHIDO ZHO']",a2a78ebdd8529be5f0dd2d79f366e665714815cff16cac78c519bb36179a2394,ua,2,,72
"['167 Gang', 'Baby Gang']",59797ce0bfde29ad2b48cdc39ac8faf315ecf361a2b81c2fd75854f5b70f9894,it,2,,15
"['167 Gang', 'Simba La Rue']",90a0f405472a7a905fc8c7729810ab454c38230e90b0f5feab20909eeaee0a1c,it,2,,15
"['16yrold', 'KILLY']",559a286f94193b21c28448ab8dc8d02149a385790b11998a32cc1caa542a44dc,ca,2,,12
"['18 Karat', 'Farid Bang']",368b14e1ae11df772ec041b6b4f62674bfbed51ef7e54bd0869592035db049cb,de,2,,8
"['18 Karat', 'Nura']",2036ee0d6090a093995c92fa3c182e92661c46c4a6b73c23570d21e3993a4f35,at,2,,24
"['18 Karat', 'Nura']",2036ee0d6090a093995c92fa3c182e92661c46c4a6b73c23570d21e3993a4f35,de,2,,8
"['18 Kilates', 'Lucas Sugo']",032cd1ff970aa04b7f55ec71879963cafe3678f1e2609dcb982a4ad9d47917f3,uy,2,,49
"['187 Strassenbande', 'Bonez MC', 'Frauenarzt']",abcfea040dce0d53210134279ad61a51030f859f80ca375dc6a81206bd1ebffd,at,3,,24
"['187 Strassenbande', 'Bonez MC', 'Frauenarzt']",abcfea040dce0d53210134279ad61a51030f859f80ca375dc6a81206bd1ebffd,ch,3,,17
"['187 Strassenbande', 'Bonez MC', 'Frauenarzt']",abcfea040dce0d53210134279ad61a51030f859f80ca375dc6a81206bd1ebffd,de,3,,8
"['187 Strassenbande', 'Bonez MC', 'Frauenarzt']",abcfea040dce0d53210134279ad61a51030f859f80ca375dc6a81206bd1ebffd,lu,3,,48
"['187 Strassenbande', 'Bonez MC', 'Gzuz']",7b1a0f4797dcf8ee412fc70488d13ff92335d3faf3c223e7994fe99e65355ee3,at,3,,24
"['187 Strassenbande', 'Bonez MC', 'Gzuz']",7b1a0f4797dcf8ee412fc70488d13ff92335d3faf3c223e7994fe99e65355ee3,ch,3,,17
"['187 Strassenbande', 'Bonez MC', 'Gzuz']",7b1a0f4797dcf8ee412fc70488d13ff92335d3faf3c223e7994fe99e65355ee3,de,3,,8
"['187 Strassenbande', 'Bonez MC', 'Gzuz']",7b1a0f4797dcf8ee412fc70488d13ff92335d3faf3c223e7994fe99e65355ee3,lu,3,,48
"['187 Strassenbande', 'Bonez MC', 'LX', 'Gzuz']",3b62558a040accfb130bcda02e37b24e05d2c292e4a30c57827a8bce36812e03,de,4,,8
"['187 Strassenbande', 'Bonez MC', 'LX', 'Sa4']",14df5bc7720a1a6dd7f8e3ab1df0013231a93cc983006aba293236c6da61343f,at,4,,24
"['187 Strassenbande', 'Bonez MC', 'LX', 'Sa4']",14df5bc7720a1a6dd7f8e3ab1df0013231a93cc983006aba293236c6da61343f,ch,4,,17
"['187 Strassenbande', 'Bonez MC', 'LX', 'Sa4']",14df5bc7720a1a6dd7f8e3ab1df0013231a93cc983006aba293236c6da61343f,de,4,,8
"['187 Strassenbande', 'Bonez MC', 'Maxwell', 'LX', 'Sa4']",e0d1baa19254db8ade30970dbc6b49f4cbaf1618c4f1a5620679f0dd58089d29,at,5,,24
"['187 Strassenbande', 'Bonez MC', 'Maxwell', 'LX', 'Sa4']",e0d1baa19254db8ade30970dbc6b49f4cbaf1618c4f1a5620679f0dd58089d29,ch,5,,17
"['187 Strassenbande', 'Bonez MC', 'Maxwell', 'LX', 'Sa4']",e0d1baa19254db8ade30970dbc6b49f4cbaf1618c4f1a5620679f0dd58089d29,de,5,,8
"['187 Strassenbande', 'Bonez MC', 'RAF Camora', 'Gzuz', 'Maxwell']",b2b20523d6fa2182916caac3e54d4db0fac94eb986f03872f11ba33b241d7b75,at,5,,24
"['187 Strassenbande', 'Bonez MC', 'RAF Camora', 'Gzuz', 'Maxwell']",b2b20523d6fa2182916caac3e54d4db0fac94eb986f03872f11ba33b241d7b75,de,5,,8
"['187 Strassenbande', 'Bonez MC']",84d8e04dec2f51665b26b1e27364be1c1bde8e690afce38c3df1e8a514b47fe1,de,2,,8
"['187 Strassenbande', 'Gzuz', 'Bonez MC', 'LX']",94b1ee527a7836c3afeac99b52a958e62bf01815d5f9ec36e8a42300c6a55530,at,4,,24
"['187 Strassenbande', 'Gzuz', 'Bonez MC', 'LX']",94b1ee527a7836c3afeac99b52a958e62bf01815d5f9ec36e8a42300c6a55530,ch,4,,17
"['187 Strassenbande', 'Gzuz', 'Bonez MC', 'LX']",94b1ee527a7836c3afeac99b52a958e62bf01815d5f9ec36e8a42300c6a55530,de,4,,8
"['187 Strassenbande', 'Gzuz', 'Bonez MC', 'LX']",94b1ee527a7836c3afeac99b52a958e62bf01815d5f9ec36e8a42300c6a55530,lu,4,,48
"['187 Strassenbande', 'Gzuz', 'Bonez MC']",4d336546ffcd4c17c4062a87c44ed0e5754fa8eab0852764643897648ed4deb5,de,3,,8
"['187 Strassenbande', 'Gzuz']",84972dad441976141d749c8e4eeb592a012282a19c11abe2b5074d09f0c0ffd9,at,2,,24
"['187 Strassenbande', 'Gzuz']",84972dad441976141d749c8e4eeb592a012282a19c11abe2b5074d09f0c0ffd9,de,2,,8
"['187 Strassenbande', 'LX', 'Gzuz', 'Bonez MC']",d2935e05202051b60635b1a3a432f620633916c9a61efcbf32f88ffd8ade8d68,de,4,,8
"['187 Strassenbande', 'LX', 'Maxwell']",2a19c755ea9c090ac7ed0f027205b673a5432451ce5e7a1240108ba6a881e5f1,de,3,,8
"['187 Strassenbande', 'LX', 'Sa4', 'Maxwell']",225dad32f133654e84ca8f9004971203eb01bf3d702f8d7094e8f1512acf2570,de,4,,8
"['187 Strassenbande', 'LX']",b23f4080fb1ac3d4a1dd6180d9616a4404e2b6dbda37cdab2854d0a204bd6b56,de,2,,8
"['187 Strassenbande', 'Maxwell', 'Gzuz', 'Bonez MC']",599bb3e1c908ba622d6ba8240a8a1e0d095b00398eb4f7c657ab8636d7b14f08,at,4,,24
"['187 Strassenbande', 'Maxwell', 'Gzuz', 'Bonez MC']",599bb3e1c908ba622d6ba8240a8a1e0d095b00398eb4f7c657ab8636d7b14f08,ch,4,,17
"['187 Strassenbande', 'Maxwell', 'Gzuz', 'Bonez MC']",599bb3e1c908ba622d6ba8240a8a1e0d095b00398eb4f7c657ab8636d7b14f08,de,4,,8
"['187 Strassenbande', 'Maxwell']",be575104e80cca57d974c59150c34b20e1bc1779123c60e05db45c2f305bb661,de,2,,8
"['187 Strassenbande', 'Sa4', 'Bonez MC', 'Gzuz']",8c71169561220f658b27bb71a3eb189ddd0e7066ebde7dec14934395ac6c08f4,de,4,,8
"['187 Strassenbande', 'Sa4', 'Gzuz', 'Bonez MC', 'LX']",dfa04ba3771427cd5a89f2440336fb8821bda6ea6b67b162df195a58b58a887f,de,5,,8
"['187 Strassenbande', 'Sa4']",0f708928108a93a456bc53ac1dd02d423f7bead2a7a0d6c4611c6c8634e2fb16,de,2,,8
"['1986zig', 'AYLIVA']",e676266388145f13efbf2b3409787a5166a653dd04ab657df9c8303aa6848d84,de,2,,8
"['1Kilo', 'DoisP']",b0cc4cf28ec2eee03a8ce437677ae6ede6cc7563b14737be0fedf301dd43c556,br,2,,18
"['1Kilo', 'Knust', 'Baviera']",6a057cf60eda3d206e8873fcccb333dec8e33a0f400b4bcc947519f4dd31e9b7,br,3,,18
"['1Kilo', 'Lucas Lucco']",97ed84893931360f03188808c04389efc517fc14a5922a55659042091bd57eed,br,2,,18
"['1MILL', 'FIIXD', 'SUNNYBONE']",3568dc19756337ab2a01abdf509f418313cef69c5b01f9ad26d9825dc02e5188,th,3,,63
"['1da Banton', 'Kizz Daniel', 'Tiwa Savage']",c7c2f0ecd8399fbb11e5ed5a686a36cf725f78f1b82ab7afcaf12671d7285e9e,ng,3,,66
"['2 Chainz', 'Drake', 'Quavo']",9de226fd48762f9aad764a7d95da0edbf5e6e4444be5c00c5e9832357f06e86b,bg,3,,62
"['2 Chainz', 'Drake', 'Quavo']",9de226fd48762f9aad764a7d95da0edbf5e6e4444be5c00c5e9832357f06e86b,ca,3,,12
"['2 Chainz', 'Drake', 'Quavo']",9de226fd48762f9aad764a7d95da0edbf5e6e4444be5c00c5e9832357f06e86b,gr,3,,42
"['2 Chainz', 'Drake', 'Quavo']",9de226fd48762f9aad764a7d95da0edbf5e6e4444be5c00c5e9832357f06e86b,ro,3,,54
"['2 Chainz', 'Drake', 'Quavo']",9de226fd48762f9aad764a7d95da0edbf5e6e4444be5c00c5e9832357f06e86b,us,3,,3
"['2 Chainz', 'Gucci Mane', 'Quavo']",3ad8e5562aa904851efa11968e37e66ec5c4ec5c9601f07f9352dd8e7efe7a92,ca,3,,12
"['2 Chainz', 'Gucci Mane', 'Quavo']",3ad8e5562aa904851efa11968e37e66ec5c4ec5c9601f07f9352dd8e7efe7a92,us,3,,3
"['2 Chainz', 'Travis Scott']",94dbb5f5622e65020bb65d39ab13925af680646fd2de47171576a49e7be3b10c,bg,2,,62
"['2 Chainz', 'Travis Scott']",94dbb5f5622e65020bb65d39ab13925af680646fd2de47171576a49e7be3b10c,ca,2,,12
"['2 Chainz', 'Travis Scott']",94dbb5f5622e65020bb65d39ab13925af680646fd2de47171576a49e7be3b10c,gr,2,,42
"['2 Chainz', 'Travis Scott']",94dbb5f5622e65020bb65d39ab13925af680646fd2de47171576a49e7be3b10c,lu,2,,48
"['2 Chainz', 'Travis Scott']",94dbb5f5622e65020bb65d39ab13925af680646fd2de47171576a49e7be3b10c,lv,2,,41
"['2 Chainz', 'Travis Scott']",94dbb5f5622e65020bb65d39ab13925af680646fd2de47171576a49e7be3b10c,us,2,,3
"['2 Chainz', 'Ty Dolla $ign', 'Trey Songz', 'Jhené Aiko']",73cc11cba8511733618fa5c035cc0896abeedde9ee2c038b76ff7af9ce90f0c1,au,4,,5
"['2 Chainz', 'Ty Dolla $ign', 'Trey Songz', 'Jhené Aiko']",73cc11cba8511733618fa5c035cc0896abeedde9ee2c038b76ff7af9ce90f0c1,bg,4,,62
"['2 Chainz', 'Ty Dolla $ign', 'Trey Songz', 'Jhené Aiko']",73cc11cba8511733618fa5c035cc0896abeedde9ee2c038b76ff7af9ce90f0c1,ca,4,,12
"['2 Chainz', 'Ty Dolla $ign', 'Trey Songz', 'Jhené Aiko']",73cc11cba8511733618fa5c035cc0896abeedde9ee2c038b76ff7af9ce90f0c1,lv,4,,41
"['2 Chainz', 'Ty Dolla $ign', 'Trey Songz', 'Jhené Aiko']",73cc11cba8511733618fa5c035cc0896abeedde9ee2c038b76ff7af9ce90f0c1,nz,4,,27
"['2 Chainz', 'Ty Dolla $ign', 'Trey Songz', 'Jhené Aiko']",73cc11cba8511733618fa5c035cc0896abeedde9ee2c038b76ff7af9ce90f0c1,us,4,,3
"['2 Chainz', 'Wiz Khalifa']",735c90ed96805a61a9453f4536c2b183776401a56b7d0ecebbe6586199048a40,at,2,,24
"['2 Chainz', 'Wiz Khalifa']",735c90ed96805a61a9453f4536c2b183776401a56b7d0ecebbe6586199048a40,au,2,,5
"['2 Chainz', 'Wiz Khalifa']",735c90ed96805a61a9453f4536c2b183776401a56b7d0ecebbe6586199048a40,be,2,,11
"['2 Chainz', 'Wiz Khalifa']",735c90ed96805a61a9453f4536c2b183776401a56b7d0ecebbe6586199048a40,ch,2,,17
"['2 Chainz', 'Wiz Khalifa']",735c90ed96805a61a9453f4536c2b183776401a56b7d0ecebbe6586199048a40,de,2,,8
"['2 Chainz', 'Wiz Khalifa']",735c90ed96805a61a9453f4536c2b183776401a56b7d0ecebbe6586199048a40,dk,2,,10
"['2 Chainz', 'Wiz Khalifa']",735c90ed96805a61a9453f4536c2b183776401a56b7d0ecebbe6586199048a40,ee,2,,39
"['2 Chainz', 'Wiz Khalifa']",735c90ed96805a61a9453f4536c2b183776401a56b7d0ecebbe6586199048a40,fi,2,,13
"['2 Chainz', 'Wiz Khalifa']",735c90ed96805a61a9453f4536c2b183776401a56b7d0ecebbe6586199048a40,fr,2,,19
"['2 Chainz', 'Wiz Khalifa']",735c90ed96805a61a9453f4536c2b183776401a56b7d0ecebbe6586199048a40,gb,2,,4
"['2 Chainz', 'Wiz Khalifa']",735c90ed96805a61a9453f4536c2b183776401a56b7d0ecebbe6586199048a40,hk,2,,38
"['2 Chainz', 'Wiz Khalifa']",735c90ed96805a61a9453f4536c2b183776401a56b7d0ecebbe6586199048a40,ie,2,,16
"['2 Chainz', 'Wiz Khalifa']",735c90ed96805a61a9453f4536c2b183776401a56b7d0ecebbe6586199048a40,is,2,,43
"['2 Chainz', 'Wiz Khalifa']",735c90ed96805a61a9453f4536c2b183776401a56b7d0ecebbe6586199048a40,lt,2,,46
"['2 Chainz', 'Wiz Khalifa']",735c90ed96805a61a9453f4536c2b183776401a56b7d0ecebbe6586199048a40,lv,2,,41
"['2 Chainz', 'Wiz Khalifa']",735c90ed96805a61a9453f4536c2b183776401a56b7d0ecebbe6586199048a40,my,2,,37
"['2 Chainz', 'Wiz Khalifa']",735c90ed96805a61a9453f4536c2b183776401a56b7d0ecebbe6586199048a40,no,2,,7
"['2 Chainz', 'Wiz Khalifa']",735c90ed96805a61a9453f4536c2b183776401a56b7d0ecebbe6586199048a40,nz,2,,27
"['2 Chainz', 'Wiz Khalifa']",735c90ed96805a61a9453f4536c2b183776401a56b7d0ecebbe6586199048a40,pl,2,,20
"['2 Chainz', 'Wiz Khalifa']",735c90ed96805a61a9453f4536c2b183776401a56b7d0ecebbe6586199048a40,pt,2,,28
"['2 Chainz', 'Wiz Khalifa']",735c90ed96805a61a9453f4536c2b183776401a56b7d0ecebbe6586199048a40,se,2,,2
"['2 Chainz', 'Wiz Khalifa']",735c90ed96805a61a9453f4536c2b183776401a56b7d0ecebbe6586199048a40,sg,2,,29
"['21 Savage', 'Metro Boomin', 'Drake']",07ed2e7aa7ec8dca2e8990db13f7181f725eb93a23e320de7348953417b4b51e,ca,3,,12
"['21 Savage', 'Metro Boomin', 'Drake']",07ed2e7aa7ec8dca2e8990db13f7181f725eb93a23e320de7348953417b4b51e,is,3,,43
"['21 Savage', 'Metro Boomin', 'Drake']",07ed2e7aa7ec8dca2e8990db13f7181f725eb93a23e320de7348953417b4b51e,lu,3,,48
"['21 Savage', 'Metro Boomin', 'Drake']",07ed2e7aa7ec8dca2e8990db13f7181f725eb93a23e320de7348953417b4b51e,us,3,,3
"['21 Savage', 'Metro Boomin', 'Drake']",07ed2e7aa7ec8dca2e8990db13f7181f725eb93a23e320de7348953417b4b51e,za,3,,56
"['21 Savage', 'Metro Boomin', 'Future']",7a0726c156f315134f2fa56f9f21690f10fc42b92c80488ba83f616520f8e109,bg,3,,62
"['21 Savage', 'Metro Boomin', 'Future']",7a0726c156f315134f2fa56f9f21690f10fc42b92c80488ba83f616520f8e109,ca,3,,12
"['21 Savage', 'Metro Boomin', 'Future']",7a0726c156f315134f2fa56f9f21690f10fc42b92c80488ba83f616520f8e109,gr,3,,42
"['21 Savage', 'Metro Boomin', 'Future']",7a0726c156f315134f2fa56f9f21690f10fc42b92c80488ba83f616520f8e109,is,3,,43
"['21 Savage', 'Metro Boomin', 'Future']",7a0726c156f315134f2fa56f9f21690f10fc42b92c80488ba83f616520f8e109,lu,3,,48
"['21 Savage', 'Metro Boomin', 'Future']",7a0726c156f315134f2fa56f9f21690f10fc42b92c80488ba83f616520f8e109,lv,3,,41
"['21 Savage', 'Metro Boomin', 'Future']",7a0726c156f315134f2fa56f9f21690f10fc42b92c80488ba83f616520f8e109,us,3,,3
"['21 Savage', 'Metro Boomin']",5db82551b06520a1e38aea46312faddb24260c5b9be7b4d176c20ef59a3d837c,bg,2,,62
"['21 Savage', 'Metro Boomin']",5db82551b06520a1e38aea46312faddb24260c5b9be7b4d176c20ef59a3d837c,ca,2,,12
"['21 Savage', 'Metro Boomin']",5db82551b06520a1e38aea46312faddb24260c5b9be7b4d176c20ef59a3d837c,ch,2,,17
"['21 Savage', 'Metro Boomin']",5db82551b06520a1e38aea46312faddb24260c5b9be7b4d176c20ef59a3d837c,ee,2,,39
"['21 Savage', 'Metro Boomin']",5db82551b06520a1e38aea46312faddb24260c5b9be7b4d176c20ef59a3d837c,gr,2,,42
"['21 Savage', 'Metro Boomin']",5db82551b06520a1e38aea46312faddb24260c5b9be7b4d176c20ef59a3d837c,is,2,,43
"['21 Savage', 'Metro Boomin']",5db82551b06520a1e38aea46312faddb24260c5b9be7b4d176c20ef59a3d837c,lt,2,,46
"['21 Savage', 'Metro Boomin']",5db82551b06520a1e38aea46312faddb24260c5b9be7b4d176c20ef59a3d837c,lu,2,,48
"['21 Savage', 'Metro Boomin']",5db82551b06520a1e38aea46312faddb24260c5b9be7b4d176c20ef59a3d837c,lv,2,,41
"['21 Savage', 'Metro Boomin']",5db82551b06520a1e38aea46312faddb24260c5b9be7b4d176c20ef59a3d837c,nz,2,,27
"['21 Savage', 'Metro Boomin']",5db82551b06520a1e38aea46312faddb24260c5b9be7b4d176c20ef59a3d837c,ro,2,,54
"['21 Savage', 'Metro Boomin']",5db82551b06520a1e38aea46312faddb24260c5b9be7b4d176c20ef59a3d837c,us,2,,3
"['21 Savage', 'Metro Boomin']",5db82551b06520a1e38aea46312faddb24260c5b9be7b4d176c20ef59a3d837c,za,2,,56
"['21 Savage', 'Offset', 'Metro Boomin', 'Quavo']",368801ea20140c42a0f6418c9b6e8c803a9a8dba479e7be15c3d8bfa1ed93d4e,bg,4,,62
"['21 Savage', 'Offset', 'Metro Boomin', 'Quavo']",368801ea20140c42a0f6418c9b6e8c803a9a8dba479e7be15c3d8bfa1ed93d4e,ca,4,,12
"['21 Savage', 'Offset', 'Metro Boomin', 'Quavo']",368801ea20140c42a0f6418c9b6e8c803a9a8dba479e7be15c3d8bfa1ed93d4e,us,4,,3
"['21 Savage', 'Offset', 'Metro Boomin', 'Travis Scott']",a3e24dad514828b5ad729c8dd6460a70a8eb465c3ca23dbdf1b2b3aad659861a,au,4,,5
"['21 Savage', 'Offset', 'Metro Boomin', 'Travis Scott']",a3e24dad514828b5ad729c8dd6460a70a8eb465c3ca23dbdf1b2b3aad659861a,bg,4,,62
"['21 Savage', 'Offset', 'Metro Boomin', 'Travis Scott']",a3e24dad514828b5ad729c8dd6460a70a8eb465c3ca23dbdf1b2b3aad659861a,ca,4,,12
"['21 Savage', 'Offset', 'Metro Boomin', 'Travis Scott']",a3e24dad514828b5ad729c8dd6460a70a8eb465c3ca23dbdf1b2b3aad659861a,ch,4,,17
"['21 Savage', 'Offset', 'Metro Boomin', 'Travis Scott']",a3e24dad514828b5ad729c8dd6460a70a8eb465c3ca23dbdf1b2b3aad659861a,dk,4,,10
"['21 Savage', 'Offset', 'Metro Boomin', 'Travis Scott']",a3e24dad514828b5ad729c8dd6460a70a8eb465c3ca23dbdf1b2b3aad659861a,ee,4,,39
"['21 Savage', 'Offset', 'Metro Boomin', 'Travis Scott']",a3e24dad514828b5ad729c8dd6460a70a8eb465c3ca23dbdf1b2b3aad659861a,fi,4,,13
"['21 Savage', 'Offset', 'Metro Boomin', 'Travis Scott']",a3e24dad514828b5ad729c8dd6460a70a8eb465c3ca23dbdf1b2b3aad659861a,gr,4,,42
"['21 Savage', 'Offset', 'Metro Boomin', 'Travis Scott']",a3e24dad514828b5ad729c8dd6460a70a8eb465c3ca23dbdf1b2b3aad659861a,hu,4,,31
"['21 Savage', 'Offset', 'Metro Boomin', 'Travis Scott']",a3e24dad514828b5ad729c8dd6460a70a8eb465c3ca23dbdf1b2b3aad659861a,is,4,,43
"['21 Savage', 'Offset', 'Metro Boomin', 'Travis Scott']",a3e24dad514828b5ad729c8dd6460a70a8eb465c3ca23dbdf1b2b3aad659861a,lt,4,,46
"['21 Savage', 'Offset', 'Metro Boomin', 'Travis Scott']",a3e24dad514828b5ad729c8dd6460a70a8eb465c3ca23dbdf1b2b3aad659861a,lu,4,,48
"['21 Savage', 'Offset', 'Metro Boomin', 'Travis Scott']",a3e24dad514828b5ad729c8dd6460a70a8eb465c3ca23dbdf1b2b3aad659861a,lv,4,,41
"['21 Savage', 'Offset', 'Metro Boomin', 'Travis Scott']",a3e24dad514828b5ad729c8dd6460a70a8eb465c3ca23dbdf1b2b3aad659861a,mt,4,,61
"['21 Savage', 'Offset', 'Metro Boomin', 'Travis Scott']",a3e24dad514828b5ad729c8dd6460a70a8eb465c3ca23dbdf1b2b3aad659861a,no,4,,7
"['21 Savage', 'Offset', 'Metro Boomin', 'Travis Scott']",a3e24dad514828b5ad729c8dd6460a70a8eb465c3ca23dbdf1b2b3aad659861a,pt,4,,28
"['21 Savage', 'Offset', 'Metro Boomin', 'Travis Scott']",a3e24dad514828b5ad729c8dd6460a70a8eb465c3ca23dbdf1b2b3aad659861a,sk,4,,52
"['21 Savage', 'Offset', 'Metro Boomin', 'Travis Scott']",a3e24dad514828b5ad729c8dd6460a70a8eb465c3ca23dbdf1b2b3aad659861a,us,4,,3
"['21 Tach', 'Aiman JR']",4a43ad357bcb0d46d2956baf9aa0b060c6a8cd9b2c830a58aeb2c5ab9baa0651,ma,2,,70
"['21 Tach', 'OUENZA']",f8cf7950cc1843e723dff624fad3c0e8e566bcebd02b9146aa26c5e51db1f6ae,ma,2,,70
"['21 Tach', 'Vargas']",faff88c06b460b00c7023493c7daf878c619b1e9f178fac0aaee9800f99ca4ad,ma,2,,70
"['2115', 'Bedoes 2115', 'Blacha 2115', 'White 2115', 'Kuqe 2115']",e699f3ac2aea9e4f65a5b2990def368fcb5d7bf4cf8601882b9ba238ae2f620d,pl,5,,20
"['2115', 'Bedoes 2115', 'Kuqe 2115', 'White 2115', 'Blacha 2115', 'Flexxy 2115']",a95a26a651ba922416aef26d255eee97a67971756dcebd500ed526ac295ffbc8,pl,6,,20
"['2115', 'Bedoes 2115', 'White 2115', '@atutowy', 'Abel de Jong']",af7a1da33ae3959f060816d5915c1254bb2359cc469065ea20822740d64267bf,pl,5,,20
"['2115', 'Bedoes 2115', 'White 2115', 'Kuqe 2115', '@atutowy']",4c9dd1c0484a7e80fbcb1f07d9d443d5e4f396ecb07d274bd87c667bb9f85036,pl,5,,20
"['2115', 'Bedoes 2115', 'White 2115', 'Kuqe 2115', 'Szpaku', 'Chivas']",afbfd376a0fd096f8e4cb1aca5e11a02ac4f606f5b55a7c237830b225ca7e047,pl,6,,20
"['2115', 'Bedoes 2115', 'White 2115', 'Kuqe 2115', 'flexxy2115']",565395120af62c90239fc2869c62c94bd94e22bd0386da2a1b04f29c042a7fd0,pl,5,,20
"['2115', 'Bedoes 2115', 'White 2115', 'Kuqe 2115']",bfae02b4838eb5b319d2d7572785f2709c81a79c1b80ae4e370a1e092df9b4be,pl,4,,20
"['2115', 'Bedoes 2115', 'White 2115', 'Taco Hemingway']",d86f3dfc181ca455011839fb2c4c661a636c068b6f4724b9efe8c5bcdfcfb22a,pl,4,,20
"['2115', 'Blacha 2115', 'Kuqe 2115', 'Flexxy 2115', 'Bedoes 2115', 'WERSOW', '@atutowy']",ff298e6aa03e82423d8f4ca038f3a28a6148379aaa50230318726d30331f4801,pl,7,,20
"['2115', 'Blacha 2115', 'White 2115', 'flexxy2115', 'Kuqe 2115']",3912bc9cf5b94a5b569329ebea7eca92f76e9ea7356be68c4c8ac3b4c0a368c9,pl,5,,20
"['2115', 'White 2115', 'Blacha 2115', 'Kuqe 2115', 'Flexxy 2115']",3fc062d4be7f8048ba9b4152f2fa705962de4d0344f4aaf0de0c19c824332391,pl,5,,20
"['2115', 'White 2115', 'Kuqe 2115', 'flexxy2115']",2f9e88de0de57f1eac5c7968f0b0126d63daca627d852d07af9ed640ec959538,pl,4,,20
"['220 KID', 'GRACEY']",d6d8d5355469561e802b89595124ed4e70db7d65ac071834286b45a358702221,gb,2,,4
"['220 KID', 'GRACEY']",d6d8d5355469561e802b89595124ed4e70db7d65ac071834286b45a358702221,ie,2,,16
"['220 KID', 'JC Stewart']",2a1b18c01a4135f6f4c8244b8a8602641a723ad9d22dab479a00d07730bd65c1,gb,2,,4
"['220 KID', 'JC Stewart']",2a1b18c01a4135f6f4c8244b8a8602641a723ad9d22dab479a00d07730bd65c1,ie,2,,16
"['23', '01an']",dc22c9a31cc56547d71640b56d08a5507f565adc0c54add03b8c010c7b62b951,se,2,,2
"['23', 'Adrijana']",5284e51a2f2395cfc07ff1d9be70a13a0f4512f8da870d72d3304378d156bd1c,se,2,,2
"['23', 'C.Gambino']",f0ab0023d0c17c20381944ec45ad97f16b25a93192f4f23f32b1f878d2f337c6,se,2,,2
